,PLAYER,TEAM,FGM,FGA,FTM,FTA,3PM,PTS,TREB,AST,STL,BLK,TO
19,Anthony Edwards,MIN,10.0,19.9,5.6,7.1,3.3,28.9,5.0,3.8,1.3,0.8,2.7
20,Keyonte George,UTA,7.5,16.4,6.3,7.0,2.5,23.7,4.1,6.8,1.0,0.3,3.5
21,Michael Porter Jr.,BKN,9.1,18.7,3.8,4.5,3.8,25.8,7.5,3.3,1.0,0.2,2.5
22,Derrick White,BOS,6.3,16.0,2.6,3.0,3.1,18.4,4.5,5.2,1.3,1.6,1.9
23,Chet Holmgren,OKC,6.7,11.7,3.1,3.9,1.4,17.9,8.4,1.6,0.6,1.9,1.7
24,Karl-Anthony Towns,NY,6.8,14.5,5.7,6.6,1.7,20.9,11.5,2.9,0.9,0.7,2.6
25,Kevin Porter Jr.,MIL,6.0,13.4,3.5,4.2,1.7,17.1,5.0,7.5,2.2,0.4,3.3
26,Anthony Davis,DAL,8.5,16.7,3.0,4.1,0.5,20.4,11.1,2.8,1.1,1.7,2.1
27,Deni Avdija,POR,7.9,17.0,7.9,9.9,2.3,26.1,7.1,6.9,0.9,0.6,3.9
28,Jimmy Butler III,GS,6.3,12.2,6.6,7.6,0.9,20.1,5.6,4.9,1.4,0.2,1.6
29,Mikal Bridges,NY,6.5,12.8,0.9,1.1,2.3,16.1,4.6,4.3,1.6,0.9,1.0
30,Jalen Brunson,NY,10.1,20.9,5.1,6.0,3.0,28.2,3.2,6.1,0.7,0.1,2.3
31,Evan Mobley,CLE,6.8,13.2,3.0,4.7,1.3,17.9,8.7,4.1,1.0,1.9,2.1
32,Zach Edey,MEM,5.6,8.9,2.3,2.9,0.1,13.6,11.1,1.1,0.6,1.9,2.4
33,Alperen Sengun,HOU,8.3,16.4,4.2,5.8,0.7,21.5,9.0,6.5,1.4,1.0,3.3
34,Norman Powell,MIA,8.0,16.4,4.9,5.7,3.0,23.9,3.7,2.6,1.3,0.2,1.9
35,LaMelo Ball,CHA,7.1,17.0,2.6,2.9,3.6,20.4,5.2,7.8,1.2,0.2,3.4
36,Jaylen Brown,BOS,10.8,22.0,5.6,7.2,2.2,29.4,6.5,4.9,1.0,0.4,3.8
37,Joel Embiid,PHI,8.0,16.9,6.5,7.7,1.0,23.5,7.0,3.3,0.7,1.2,3.1
38,Tyler Herro,MIA,8.2,16.5,3.4,3.7,2.2,21.9,4.7,2.7,1.0,0.5,1.5
39,Josh Giddey,CHI,6.7,14.3,4.0,5.3,1.9,19.2,9.0,9.0,0.9,0.4,3.6
40,Alexandre Sarr,WAS,6.8,13.7,2.2,3.1,1.0,16.8,7.6,2.8,0.8,2.3,1.9
41,LeBron James,LAL,8.4,16.3,4.4,5.9,1.6,22.7,5.8,6.9,1.1,0.6,2.6
42,Devin Booker,PHO,8.3,18.2,7.1,8.2,1.7,25.2,4.0,6.5,0.9,0.3,3.3
43,Onyeka Okongwu,ATL,6.1,12.7,2.1,2.7,2.0,16.3,7.9,3.4,1.2,1.0,1.9
44,Julius Randle,MIN,7.7,15.6,5.2,6.4,1.6,22.2,7.1,5.6,1.0,0.2,2.5
45,Jalen Suggs,ORL,5.3,11.2,2.6,3.0,1.9,15.0,3.7,4.7,1.9,0.5,2.7
46,Franz Wagner,ORL,7.7,15.9,5.5,6.7,1.6,22.5,6.2,3.6,1.1,0.4,1.9
47,Amen Thompson,HOU,7.2,14.0,3.9,4.9,0.4,18.7,7.7,5.1,1.3,0.5,2.6
48,Nikola Vucevic,CHI,6.9,13.8,1.2,1.5,1.8,16.9,9.2,3.7,0.7,0.6,1.5
49,Cooper Flagg,DAL,7.2,15.0,3.5,4.3,1.0,18.8,6.3,4.2,1.3,0.8,2.2
50,Kon Knueppel,CHA,6.6,13.6,2.4,2.7,3.4,19.1,5.2,3.6,0.7,0.2,2.2
51,DeMar DeRozan,SAC,6.9,13.5,4.6,5.2,0.8,19.1,3.4,3.9,1.4,0.2,1.0
52,Nickeil Alexander-Walker,ATL,7.1,15.8,3.3,3.9,3.0,20.5,3.6,3.3,1.1,0.6,2.0
53,Jalen Duren,DET,7.0,11.1,3.8,5.3,0.0,17.8,10.9,1.7,0.9,0.9,2.2
54,Jrue Holiday,POR,5.7,13.1,1.7,2.1,2.4,15.5,5.1,7.3,1.5,0.2,2.7
55,Kel'el Ware,MIA,4.6,8.4,1.3,1.6,1.2,11.7,9.9,0.5,0.9,1.1,1.0
56,De'Aaron Fox,SA,7.5,15.9,3.4,4.3,2.0,20.4,4.2,5.8,1.3,0.3,2.5
57,Brandon Ingram,TOR,8.2,17.3,3.8,4.6,1.7,21.9,6.1,3.7,0.8,0.7,2.8
58,Rudy Gobert,MIN,4.6,6.4,1.9,3.6,0.0,11.0,11.4,1.8,0.6,1.6,1.4
59,Mark Williams,PHO,4.8,7.3,2.6,3.3,0.0,12.2,8.3,1.1,1.1,1.0,1.0
60,Ryan Rollins,MIL,6.2,13.4,1.6,2.1,2.3,16.2,4.6,5.5,1.5,0.4,2.3
61,Desmond Bane,ORL,6.9,15.4,3.5,3.8,1.7,19.0,4.5,4.5,0.8,0.5,2.2
62,Josh Hart,NY,4.5,9.3,1.5,1.8,1.6,12.1,7.7,5.3,1.3,0.3,2.2
63,Jaren Jackson Jr.,MEM,7.0,14.5,3.1,4.1,1.7,18.8,5.5,1.9,0.9,1.5,2.2
64,Trae Young,WAS,5.6,13.5,6.3,7.3,1.8,19.3,1.5,8.9,1.0,0.1,2.6
65,Kristaps Porzingis,ATL,5.6,12.4,3.9,4.7,1.8,17.1,5.1,2.7,0.5,1.3,0.9
66,Jaden McDaniels,MIN,5.7,10.9,2.1,2.5,1.4,14.8,4.4,2.7,1.1,0.9,1.7
67,Andrew Wiggins,MIA,6.1,13.0,1.7,2.2,1.9,15.8,4.9,2.8,1.2,1.1,1.7
68,OG Anunoby,NY,5.5,12.0,2.9,3.6,2.0,15.9,5.4,2.1,1.6,0.7,2.0
69,Grayson Allen,PHO,5.5,13.1,2.0,2.3,3.3,16.4,3.0,3.5,1.6,0.4,1.8
70,Jalen Williams,OKC,6.7,14.4,3.0,3.7,0.7,17.2,4.8,5.7,1.4,0.4,2.0
71,Ivica Zubac,LAC,6.3,10.5,2.2,3.0,0.0,14.8,10.7,2.4,0.4,1.0,1.9
72,VJ Edgecombe,PHI,5.9,13.9,1.8,2.3,2.3,15.9,5.3,4.3,1.6,0.5,1.7
73,Jerami Grant,POR,5.9,13.6,5.5,6.4,2.4,19.8,4.0,2.7,0.7,0.7,2.1
74,Miles Bridges,CHA,6.9,15.4,3.5,4.1,2.4,19.7,6.5,3.7,0.5,0.5,1.5
75,Isaiah Hartenstein,OKC,4.8,7.5,1.5,2.4,0.0,11.2,10.4,3.0,1.1,0.8,2.1
76,Collin Gillespie,PHO,4.7,10.7,1.0,1.2,2.9,13.3,4.1,4.8,1.4,0.3,1.7
77,Kyshawn George,WAS,5.5,11.8,1.8,2.4,2.2,14.9,5.5,4.9,1.0,0.9,3.1
78,Deandre Ayton,LAL,6.4,9.5,1.1,1.7,0.0,13.9,8.7,0.9,0.8,1.0,1.6
79,Brandon Miller,CHA,6.8,16.7,3.2,3.8,2.7,19.4,4.2,3.4,1.0,1.1,2.5
80,Naz Reid,MIN,5.5,11.7,1.2,1.6,2.4,14.6,6.2,2.4,0.9,0.9,1.6
81,Paul George,PHI,5.4,13.0,2.8,3.2,2.4,16.0,5.3,3.6,1.3,0.5,1.8
82,Domantas Sabonis,SAC,6.7,13.2,3.4,4.6,0.4,17.2,12.3,3.7,1.2,0.2,2.5
83,Keegan Murray,SAC,5.8,13.6,1.6,2.0,1.3,14.6,6.2,1.5,1.2,1.6,1.2
84,Dyson Daniels,ATL,5.2,10.3,1.2,1.9,0.2,11.7,6.6,6.1,1.9,0.5,2.1
85,Pascal Siakam,IND,8.8,18.3,4.3,6.2,1.7,23.6,6.9,3.9,1.3,0.4,2.2
86,Ajay Mitchell,OKC,5.2,10.7,2.8,3.2,1.1,14.2,3.5,3.6,1.4,0.4,1.5
87,Payton Pritchard,BOS,6.2,13.9,1.7,1.9,2.5,16.6,4.5,5.4,0.9,0.1,1.1
88,Tre Jones,CHI,4.3,8.0,3.4,3.9,0.5,12.4,2.9,5.6,1.4,0.2,1.4
89,Zion Williamson,NO,8.3,14.3,5.9,8.3,0.0,22.4,5.7,3.3,1.2,0.6,2.4
90,Bam Adebayo,MIA,6.2,13.7,3.1,4.1,1.4,17.0,9.5,2.7,0.9,0.8,1.8
91,Donte DiVincenzo,MIN,4.5,10.7,1.3,1.7,3.1,13.4,4.5,4.2,1.3,0.4,1.3
92,Zach LaVine,SAC,7.1,14.5,3.2,3.6,2.7,20.0,3.1,2.2,0.7,0.2,2.1
93,Matas Buzelis,CHI,5.4,11.1,2.3,3.0,1.8,14.8,5.2,1.7,0.7,1.4,1.7
94,Derik Queen,NO,4.9,9.9,2.7,3.4,0.2,12.5,7.5,4.4,1.0,1.0,2.5
95,Ryan Kalkbrenner,CHA,3.7,4.7,1.3,1.8,0.0,8.6,6.3,0.6,0.6,1.7,1.1
96,Nicolas Claxton,BKN,5.2,9.0,2.6,3.9,0.1,13.1,7.4,4.0,0.7,1.4,1.5
97,Jarrett Allen,CLE,5.4,9.0,2.7,3.6,0.0,13.5,7.9,2.2,1.0,0.7,1.6
98,Darius Garland,CLE,6.5,14.5,2.6,3.0,2.3,18.0,2.5,6.9,0.8,0.1,2.8
99,Quentin Grimes,PHI,4.5,10.2,2.9,3.3,2.2,14.0,3.9,3.8,1.0,0.5,2.1
100,Paolo Banchero,ORL,7.1,15.6,5.8,7.6,1.0,21.1,8.8,4.9,0.7,0.7,2.8
101,Ja Morant,MEM,6.6,16.3,5.0,5.6,0.9,19.0,3.2,7.6,1.0,0.2,3.6
102,Immanuel Quickley,TOR,5.7,13.5,2.6,3.2,2.5,16.5,4.2,6.1,1.2,0.1,1.7
103,Donovan Clingan,POR,4.2,7.9,1.6,2.4,0.9,10.9,10.7,1.8,0.5,1.3,1.0
104,Aaron Gordon,DEN,6.4,12.4,3.8,4.7,2.0,18.5,6.2,1.8,0.6,0.2,1.2
105,Andrew Nembhard,IND,6.1,13.8,3.4,4.2,1.8,17.4,2.6,7.1,1.0,0.2,2.2
106,Isaiah Stewart,DET,3.9,7.4,1.5,2.1,0.9,10.3,5.6,1.1,0.3,2.1,1.2
107,Peyton Watson,DEN,5.0,9.7,2.5,3.3,1.4,13.8,5.0,1.8,1.1,1.0,1.6
108,John Collins,LAC,5.0,9.2,1.7,2.1,1.3,13.1,5.0,0.8,0.9,0.9,1.4
109,Reed Sheppard,HOU,4.7,10.7,0.9,1.2,2.5,12.8,2.6,3.2,1.4,0.6,1.2
110,Cam Spencer,MEM,3.8,8.1,1.9,2.0,2.3,11.8,2.7,5.5,0.7,0.1,1.5
111,P.J. Washington,DAL,5.5,12.1,2.4,3.5,1.3,14.6,7.3,1.9,1.1,1.4,2.2
112,Luke Kornet,SA,3.2,4.8,1.9,2.3,0.0,8.3,6.9,1.9,0.4,1.2,0.5
113,Myles Turner,MIL,3.9,9.4,2.1,2.8,2.2,12.2,5.3,1.6,0.7,1.5,1.0
114,Neemias Queta,BOS,4.4,6.7,1.3,2.1,0.0,10.1,8.3,1.4,0.8,1.2,0.9
115,Anthony Black,ORL,5.7,12.2,2.8,3.9,1.6,15.8,4.1,4.0,1.3,0.7,2.4
116,Jaylon Tyson,CLE,4.9,9.6,1.0,1.4,1.9,12.8,5.3,2.0,1.0,0.5,1.3
117,Dillon Brooks,PHO,7.8,17.2,3.1,3.7,2.5,21.1,3.3,1.7,1.2,0.1,2.1
118,Jay Huff,IND,3.0,6.7,1.0,1.2,1.4,8.4,3.7,1.3,0.4,2.1,0.9
119,Shaedon Sharpe,POR,8.1,17.9,3.4,4.3,2.0,21.5,4.5,2.7,1.5,0.1,3.0
120,Devin Vassell,SA,5.3,12.4,1.8,2.1,2.7,15.0,4.0,2.4,0.9,0.5,0.9
121,Santi Aldama,MEM,5.4,11.2,1.7,2.5,1.7,14.1,6.7,3.0,0.9,0.7,1.3
122,Russell Westbrook,SAC,5.4,12.8,2.0,3.0,1.9,14.8,6.4,7.0,1.3,0.2,3.4
123,Jusuf Nurkic,UTA,4.2,8.2,1.6,2.8,0.6,10.4,10.0,4.3,1.4,0.4,2.4
124,Jabari Smith Jr.,HOU,5.5,12.7,2.1,2.7,2.2,15.1,7.0,1.8,0.8,0.8,1.4
125,Wendell Carter Jr.,ORL,4.4,8.5,2.5,3.2,1.2,12.3,7.7,2.1,0.7,0.7,1.3
126,Bennedict Mathurin,IND,5.6,13.2,4.4,5.0,2.2,17.8,5.5,2.2,0.7,0.2,2.4
127,Ayo Dosunmu,CHI,5.3,10.3,1.9,2.2,1.8,14.3,2.7,3.6,0.7,0.2,1.2
128,Royce O'Neale,PHO,3.7,8.5,0.2,0.4,2.9,10.5,5.1,2.9,1.2,0.3,1.5
129,Stephon Castle,SA,5.8,12.5,4.6,6.2,1.1,17.3,5.0,6.9,1.3,0.3,3.6
130,Cedric Coward,MEM,5.0,10.6,2.4,2.9,1.6,14.0,6.6,2.9,0.5,0.4,1.7
131,Tari Eason,HOU,4.5,9.5,0.8,1.2,2.1,12.0,6.0,1.6,1.1,0.6,1.6
132,Kelly Oubre Jr.,PHI,5.0,10.6,1.9,2.5,1.6,13.5,4.9,1.1,1.1,0.8,1.5
133,Sam Merrill,CLE,4.5,9.6,1.3,1.4,3.5,13.8,2.4,2.3,0.7,0.1,0.9
134,Julian Champagnie,SA,3.6,8.6,1.7,2.0,2.4,11.3,6.4,1.5,0.9,0.4,1.0
135,Daniel Gafford,DAL,3.0,4.8,1.8,2.3,0.0,7.8,6.5,0.8,0.8,1.3,1.3
136,Naji Marshall,DAL,5.1,9.5,2.9,3.6,0.9,14.0,4.6,2.8,1.1,0.1,1.3
137,Obi Toppin,IND,5.0,12.0,3.0,3.0,1.0,14.0,6.7,1.7,1.0,0.0,2.0
138,Collin Sexton,CHA,5.0,10.3,3.6,4.1,1.3,14.9,2.0,4.1,0.8,0.2,2.3
139,Robert Williams III,POR,2.7,3.7,0.5,0.7,0.1,6.0,6.2,1.0,0.6,1.3,0.6
140,Derrick Jones Jr.,LAC,3.8,6.9,1.4,1.8,1.3,10.4,2.6,1.2,0.8,1.1,0.8
141,CJ McCollum,ATL,6.9,15.3,2.4,3.2,2.6,18.8,3.4,3.6,0.7,0.3,1.6
142,Matisse Thybulle,POR,1.5,2.5,1.0,1.0,1.0,5.0,1.0,0.8,2.5,0.0,0.3
143,Jaime Jaquez Jr.,MIA,6.4,12.1,2.6,3.4,0.4,15.9,5.1,4.6,0.8,0.2,2.2
144,Draymond Green,GS,3.1,7.3,0.9,1.3,1.5,8.5,5.9,5.2,0.9,0.7,2.9
145,T.J. McConnell,IND,4.6,8.5,0.4,0.4,0.4,10.0,2.3,4.9,1.2,0.2,1.2
146,Keldon Johnson,SA,5.0,8.9,2.1,2.7,1.3,13.4,6.3,1.2,0.7,0.1,1.0
147,RJ Barrett,TOR,7.3,14.7,3.1,4.5,1.9,19.6,5.0,3.7,0.8,0.2,1.6
148,Marcus Smart,LAL,3.0,7.7,1.8,2.0,1.5,9.4,3.1,3.0,1.4,0.4,1.7
149,Tobias Harris,DET,4.9,10.6,2.5,2.9,1.3,13.5,4.7,2.5,0.8,0.3,1.0
150,Goga Bitadze,ORL,2.5,3.7,1.0,1.4,0.1,6.1,5.3,1.3,0.8,1.2,0.5
151,Brandin Podziemski,GS,4.2,9.1,1.6,2.2,1.8,11.9,4.4,3.1,1.1,0.2,1.4
152,Dereck Lively II,DAL,1.6,2.6,1.1,1.4,0.0,4.3,5.3,1.9,0.6,1.6,1.4
153,Miles McBride,NY,4.5,10.1,1.0,1.2,3.0,13.0,2.5,2.7,0.7,0.2,0.8
154,Max Christie,DAL,4.2,8.8,1.5,1.8,2.4,12.3,3.5,2.1,0.5,0.4,1.1
155,Cason Wallace,OKC,2.8,6.8,0.4,0.6,1.4,7.3,3.0,2.1,2.2,0.2,0.9
156,Moussa Diabate,CHA,3.1,5.0,1.9,2.9,0.0,8.2,8.4,1.5,0.8,1.0,0.9
157,Jordan Poole,NO,4.6,12.3,3.4,3.8,2.7,15.2,1.6,3.3,0.7,0.4,2.0
158,Toumani Camara,POR,4.5,10.9,1.3,1.8,2.5,12.9,5.1,2.7,1.0,0.5,2.1
159,Saddiq Bey,NO,5.3,12.1,2.8,3.4,1.6,15.1,5.8,2.3,0.9,0.1,0.6
160,Davion Mitchell,MIA,3.7,7.7,0.6,1.1,1.1,9.1,2.5,7.3,1.2,0.1,1.7
161,Bobby Portis,MIL,5.2,10.5,0.7,1.0,1.9,13.0,6.5,1.3,0.6,0.2,1.0
162,Sandro Mamukelashvili,TOR,3.9,7.6,1.3,1.7,1.2,10.3,4.9,1.9,0.7,0.6,0.8
163,Kevin Huerter,CHI,4.5,9.7,1.1,1.5,1.6,11.7,3.7,2.4,0.9,0.6,1.2
164,Jake LaRavia,LAL,3.6,7.7,1.5,2.1,1.3,10.0,4.2,2.0,1.4,0.4,1.1
165,Bilal Coulibaly,WAS,3.3,8.4,2.6,3.4,1.0,10.1,4.7,2.5,1.4,0.9,1.6
166,Aaron Nesmith,IND,4.4,12.3,2.3,2.9,2.6,13.8,5.0,2.1,0.7,0.6,1.3
167,Ausar Thompson,DET,4.5,8.9,1.9,3.4,0.1,11.1,5.8,2.6,1.5,0.8,1.6
168,Egor Demin,BKN,3.6,8.9,0.9,1.0,2.5,10.6,3.2,3.5,0.9,0.4,1.8
169,Al Horford,GS,2.3,6.2,0.4,0.4,1.5,6.7,4.8,2.0,0.8,1.0,1.0
170,Coby White,CHI,5.8,13.0,4.3,5.4,2.1,17.9,3.6,4.6,0.6,0.1,3.1
171,Jakob Poeltl,TOR,4.2,6.0,1.3,2.2,0.0,9.7,7.7,2.1,0.8,0.5,1.6
172,Tim Hardaway Jr.,DEN,4.6,10.0,1.8,2.0,2.9,13.8,2.4,1.4,0.5,0.1,0.4
173,Dennis Schroder,SAC,4.5,10.8,2.6,3.2,1.5,13.0,3.3,5.7,0.8,0.2,1.9
174,Kris Dunn,LAC,3.0,6.2,0.8,1.0,1.1,7.9,2.8,3.1,1.5,0.2,1.3
175,Vit Krejci,ATL,3.4,7.3,0.6,0.8,2.5,10.0,2.3,1.6,0.9,0.4,0.7
176,Herbert Jones,NO,3.5,8.8,1.1,1.4,1.4,9.5,3.7,2.3,1.7,0.3,1.3
177,Marvin Bagley III,WAS,4.1,6.5,1.6,2.2,0.2,10.0,5.6,1.5,0.5,0.7,1.2
178,Tre Johnson,WAS,4.5,9.8,1.4,1.6,2.0,12.4,2.9,1.9,0.7,0.3,1.6
179,Mitchell Robinson,NY,2.0,3.0,0.6,1.6,0.0,4.6,9.0,1.1,0.9,1.1,0.7
180,Noah Clowney,BKN,3.9,10.1,3.1,3.9,2.1,13.0,4.0,2.0,0.8,0.8,1.8
181,Anfernee Simons,BOS,5.0,11.4,1.5,1.6,2.7,14.1,2.4,2.6,0.5,0.1,1.1
182,Moses Moody,GS,3.6,8.5,1.3,1.6,2.2,10.6,3.0,1.5,0.9,0.6,1.0
183,Cameron Johnson,DEN,4.0,8.8,1.7,2.1,1.9,11.7,3.6,2.4,0.6,0.3,1.0
184,Dominick Barlow,PHI,3.3,6.0,1.3,1.6,0.4,8.3,5.2,1.3,0.7,0.7,1.0
185,Duncan Robinson,DET,4.0,9.1,1.2,1.5,2.8,11.9,2.8,1.9,0.7,0.3,0.7
186,Kyle Kuzma,MIL,4.8,9.5,2.1,2.8,0.9,12.6,4.6,2.2,0.7,0.5,1.6
187,De'Anthony Melton,GS,3.6,8.8,1.6,2.0,1.4,10.2,2.5,1.8,1.4,0.6,1.3
188,Andre Drummond,PHI,2.7,5.4,1.1,1.7,0.5,7.0,8.8,0.8,0.6,0.9,0.8
189,De'Andre Hunter,CLE,4.8,11.1,2.8,3.2,1.7,14.0,4.3,2.2,0.6,0.1,1.6
190,Alex Caruso,OKC,2.3,5.4,0.7,0.7,1.0,6.3,2.9,2.1,1.4,0.4,0.8
191,Jordan Walsh,BOS,2.4,4.2,0.7,0.9,0.8,6.2,4.8,0.9,0.9,0.5,0.5
192,Jeremiah Fears,NO,5.4,12.4,2.3,2.9,1.1,14.2,3.7,3.2,1.2,0.2,2.4
193,Day'Ron Sharpe,BKN,3.0,5.0,1.6,2.5,0.2,7.9,6.3,2.3,1.0,0.5,1.6
194,Jalen Smith,CHI,3.3,7.2,1.2,1.6,1.3,9.2,6.5,1.2,0.3,0.8,0.9
195,Jock Landale,MEM,4.2,8.2,1.4,2.1,1.1,11.0,6.2,1.7,0.5,0.5,1.0
196,Jordan Goodwin,PHO,3.4,8.6,0.6,0.8,1.5,8.8,4.8,2.3,1.4,0.2,1.1
197,Harrison Barnes,SA,3.8,8.8,1.6,1.9,1.9,11.1,3.0,2.2,0.8,0.1,1.0
198,AJ Green,MIL,3.3,7.5,0.6,0.8,3.0,10.2,2.6,2.1,0.6,0.1,0.8
199,Rui Hachimura,LAL,4.8,9.2,0.9,1.2,1.8,12.2,3.6,0.8,0.6,0.2,0.8
200,Luguentz Dort,OKC,2.9,7.5,0.7,0.7,1.8,8.4,3.6,1.0,0.9,0.6,0.7
201,Aaron Wiggins,OKC,3.8,8.7,0.7,0.9,1.8,10.1,3.2,1.7,0.7,0.7,1.1
202,Malik Monk,SAC,4.2,9.8,1.5,1.8,1.8,11.8,2.0,2.4,0.7,0.4,1.3
203,Maxime Raynaud,SAC,4.5,7.9,1.3,1.8,0.2,10.5,6.4,1.1,0.4,0.5,1.0
204,Isaiah Jackson,IND,2.9,4.9,1.6,2.1,0.0,7.3,5.9,0.8,0.7,0.8,1.1
205,Seth Curry,GS,3.0,4.5,0.0,0.0,1.0,7.0,2.0,1.5,1.0,0.0,0.0
206,Collin Murray-Boyles,TOR,3.1,5.9,0.9,1.3,0.4,7.6,5.1,1.9,0.9,0.6,1.1
207,Ziaire Williams,BKN,2.9,7.0,1.8,2.1,1.6,9.1,2.4,0.7,1.1,0.5,1.0
208,Vince Williams Jr.,MEM,2.7,7.6,1.1,1.3,1.4,7.8,4.2,4.8,0.7,0.5,2.0
209,Jalen Green,PHO,5.5,11.5,1.5,2.5,3.0,15.5,2.0,2.0,1.0,0.0,1.0
210,Luke Kennard,ATL,2.7,5.2,0.8,0.8,1.6,7.8,1.8,2.2,0.8,0.1,0.8
211,Dru Smith,MIA,2.1,4.9,1.2,1.5,0.7,6.1,2.3,2.6,1.5,0.3,1.0
212,Terance Mann,BKN,2.8,6.3,1.3,1.6,0.8,7.8,3.4,3.7,0.8,0.3,1.1
213,Kyle Anderson,UTA,3.1,6.1,1.4,2.2,0.1,7.9,3.8,3.0,1.4,0.4,0.9
214,Brandon Williams,DAL,4.2,9.5,3.1,3.9,0.5,11.9,2.9,3.7,1.1,0.3,1.9
215,Jose Alvarado,NO,2.9,6.8,0.5,0.7,1.6,7.9,2.8,3.3,1.0,0.1,1.3
216,Craig Porter Jr.,CLE,1.9,4.0,0.4,0.6,0.5,4.8,3.6,2.8,1.0,0.6,0.8
217,Lonzo Ball,CLE,1.7,5.5,0.5,0.7,1.3,5.2,4.1,4.4,1.3,0.3,1.6
218,Cam Thomas,BKN,6.1,14.6,4.6,5.3,1.9,18.7,1.8,2.6,0.3,0.1,2.0
219,Brice Sensabaugh,UTA,4.0,8.8,1.7,2.0,1.7,11.4,2.9,1.5,0.7,0.1,1.3
220,Luka Garza,BOS,2.8,4.5,1.4,1.8,0.7,7.6,4.3,0.9,0.4,0.5,0.4
221,Zaccharie Risacher,ATL,4.3,9.4,0.9,1.5,1.6,11.2,3.3,1.4,0.9,0.5,0.9
222,Micah Potter,IND,2.3,4.6,1.7,1.8,1.4,7.6,3.5,1.3,0.3,0.3,0.7
223,Ron Holland II,DET,3.1,7.5,1.6,2.1,0.7,8.5,4.4,1.4,1.4,0.4,1.4
224,Ryan Dunn,PHO,2.7,6.0,0.5,0.8,0.8,6.7,4.7,1.8,1.0,0.5,1.1
225,Khris Middleton,WAS,3.6,8.3,1.6,1.9,0.8,9.6,3.9,3.3,0.8,0.3,1.6
226,Javonte Green,DET,2.4,5.6,1.3,1.6,1.1,7.2,2.8,0.8,1.4,0.4,0.7
227,Isaiah Joe,OKC,2.9,6.7,1.5,1.7,2.2,9.5,2.5,1.3,0.5,0.2,0.6
228,Kyle Filipowski,UTA,3.5,7.5,1.5,2.2,0.8,9.2,6.0,2.0,0.7,0.5,1.2
229,Zach Collins,CHI,3.7,6.4,1.4,2.0,0.9,9.7,5.6,1.5,0.2,0.4,1.0
230,Justin Champagnie,WAS,2.6,5.3,1.0,1.4,0.6,6.8,5.6,1.0,0.7,0.6,0.5
231,Tristan da Silva,ORL,3.6,8.2,0.9,1.1,1.6,9.8,3.6,1.2,0.8,0.2,0.9
232,Josh Minott,BOS,2.3,4.6,0.7,0.9,1.1,6.3,4.0,1.1,0.8,0.4,0.6
233,Kentavious Caldwell-Pope,MEM,2.8,7.0,1.4,1.5,1.2,8.3,2.4,3.0,0.8,0.2,1.3
234,Bub Carrington,WAS,3.2,8.2,1.0,1.4,1.9,9.4,3.9,4.5,0.5,0.2,2.2
235,Isaiah Collier,UTA,3.2,6.3,1.9,2.8,0.4,8.6,2.3,6.8,0.7,0.3,2.3
