,PLAYER,TEAM,FGM,FGA,FTM,FTA,3PM,PTS,TREB,AST,STL,BLK,TO
23,Keyonte George,UTA,7.5,16.5,6.2,6.8,2.5,23.6,4.2,6.9,1.0,0.3,3.5
24,Karl-Anthony Towns,NY,6.8,14.5,5.9,6.8,1.7,21.2,11.4,3.0,0.8,0.7,2.6
25,Chet Holmgren,OKC,6.9,12.0,3.0,3.9,1.4,18.1,8.3,1.6,0.6,1.8,1.8
26,Deni Avdija,POR,7.9,17.0,7.9,9.9,2.3,26.1,7.1,6.9,0.9,0.6,3.9
27,Anthony Davis,DAL,8.5,16.7,3.0,4.1,0.5,20.4,11.1,2.8,1.1,1.7,2.1
28,Jalen Brunson,NY,10.3,21.4,5.3,6.2,3.1,28.9,3.3,6.3,0.7,0.1,2.3
29,Jimmy Butler III,GS,6.1,12.0,6.7,7.8,0.9,19.9,5.6,4.9,1.5,0.2,1.7
30,Mikal Bridges,NY,6.4,12.6,0.8,1.1,2.3,15.9,4.7,4.4,1.6,0.9,1.1
31,Alperen Sengun,HOU,8.3,16.4,4.3,6.0,0.7,21.7,9.0,6.4,1.5,1.0,3.2
32,Zach Edey,MEM,5.6,8.9,2.3,2.9,0.1,13.6,11.1,1.1,0.6,1.9,2.4
33,Jaylen Brown,BOS,10.9,21.9,5.6,7.2,2.2,29.5,6.4,5.0,1.0,0.4,3.8
34,Alexandre Sarr,WAS,7.0,13.9,2.3,3.2,1.0,17.2,7.8,2.9,0.8,2.3,1.9
35,Norman Powell,MIA,7.9,16.4,4.9,5.7,3.0,23.8,3.7,2.6,1.3,0.2,2.0
36,Josh Giddey,CHI,6.7,14.3,4.0,5.3,1.9,19.2,9.0,9.0,0.9,0.4,3.6
37,Evan Mobley,CLE,6.9,13.4,3.1,4.8,1.3,18.0,8.6,4.0,0.9,1.8,2.2
38,Joel Embiid,PHI,8.0,17.1,6.6,7.8,1.0,23.5,7.1,3.3,0.6,1.3,2.8
39,LaMelo Ball,CHA,6.9,16.7,2.7,3.1,3.4,19.9,5.0,7.8,1.2,0.2,3.4
40,Devin Booker,PHO,8.3,18.2,6.9,8.1,1.7,25.3,3.9,6.4,0.9,0.3,3.3
41,Onyeka Okongwu,ATL,6.1,12.6,2.1,2.8,1.9,16.3,7.9,3.4,1.2,1.0,1.8
42,Tyler Herro,MIA,8.1,16.4,3.6,3.9,2.0,21.8,5.3,2.7,0.8,0.4,1.3
43,Jrue Holiday,POR,5.8,13.3,1.8,2.1,2.5,16.0,5.0,7.8,1.5,0.2,2.8
44,Franz Wagner,ORL,7.8,15.9,5.6,6.8,1.5,22.7,6.1,3.7,1.2,0.4,1.8
45,Amen Thompson,HOU,7.3,14.1,3.8,4.7,0.4,18.7,7.7,5.2,1.3,0.6,2.6
46,Julius Randle,MIN,7.6,15.5,5.3,6.6,1.6,22.0,7.1,5.6,1.1,0.2,2.5
47,Jalen Suggs,ORL,5.3,11.2,2.6,3.0,1.9,15.0,3.7,4.7,1.9,0.5,2.7
48,Kel'el Ware,MIA,4.7,8.6,1.4,1.6,1.2,11.9,10.2,0.5,0.9,1.2,1.0
49,Cooper Flagg,DAL,7.2,15.1,3.5,4.3,1.0,18.9,6.4,4.2,1.3,0.8,2.3
50,Josh Hart,NY,4.7,9.4,1.4,1.8,1.6,12.4,7.9,5.1,1.4,0.3,2.2
51,LeBron James,LAL,8.1,15.9,4.2,5.8,1.6,22.0,5.6,6.9,1.1,0.6,2.5
52,Kon Knueppel,CHA,6.6,13.8,2.4,2.8,3.5,19.1,5.1,3.6,0.7,0.2,2.3
53,Nikola Vucevic,CHI,6.8,13.5,1.1,1.4,1.8,16.5,9.3,3.6,0.7,0.5,1.5
54,Ryan Rollins,MIL,6.3,13.5,1.7,2.2,2.3,16.6,4.4,5.6,1.5,0.4,2.3
55,Nickeil Alexander-Walker,ATL,7.1,16.1,3.4,3.9,3.0,20.6,3.6,3.3,1.1,0.6,2.1
56,DeMar DeRozan,SAC,6.7,13.3,4.4,5.1,0.8,18.6,3.3,3.8,1.4,0.3,1.1
57,Jalen Duren,DET,7.0,11.0,4.0,5.5,0.0,17.9,10.6,1.7,0.9,0.9,2.3
58,De'Aaron Fox,SA,7.6,16.4,3.5,4.3,2.0,20.7,4.2,5.8,1.3,0.3,2.5
59,OG Anunoby,NY,5.3,11.7,2.8,3.4,2.1,15.6,5.6,2.1,1.7,0.7,2.0
60,Brandon Ingram,TOR,8.2,17.2,3.7,4.6,1.7,21.8,5.9,3.6,0.8,0.8,2.8
61,Desmond Bane,ORL,7.0,15.5,3.6,3.9,1.7,19.2,4.6,4.5,0.8,0.5,2.2
62,Rudy Gobert,MIN,4.6,6.4,1.9,3.6,0.0,11.0,11.4,1.8,0.6,1.6,1.4
63,Paul George,PHI,5.4,13.0,2.8,3.2,2.5,16.0,5.5,3.5,1.4,0.6,1.9
64,Trae Young,WAS,5.6,13.5,6.3,7.3,1.8,19.3,1.5,8.9,1.0,0.1,2.6
65,Mark Williams,PHO,4.8,7.2,2.7,3.4,0.0,12.3,8.1,1.1,1.1,0.9,1.0
66,Kristaps Porzingis,ATL,5.6,12.4,3.9,4.7,1.8,17.1,5.1,2.7,0.5,1.3,0.9
67,Jalen Williams,OKC,6.9,14.5,3.1,3.8,0.8,17.6,5.0,5.7,1.4,0.4,2.0
68,Jaren Jackson Jr.,MEM,6.9,14.3,3.1,4.1,1.7,18.5,5.6,1.9,0.9,1.5,2.2
69,Miles Bridges,CHA,6.9,15.6,3.5,4.2,2.3,19.7,6.4,3.7,0.6,0.6,1.5
70,Ivica Zubac,LAC,6.4,10.6,2.2,3.0,0.0,15.0,10.7,2.5,0.4,1.0,2.0
71,Andrew Wiggins,MIA,6.2,13.1,1.6,2.2,1.9,16.0,4.8,2.8,1.2,1.1,1.7
72,Jaden McDaniels,MIN,5.7,10.9,2.1,2.5,1.3,14.7,4.4,2.6,1.1,0.9,1.7
73,Brandon Miller,CHA,6.7,16.8,3.1,3.7,2.8,19.4,4.2,3.3,1.0,1.1,2.5
74,Naz Reid,MIN,5.4,11.7,1.2,1.5,2.4,14.5,6.3,2.4,0.9,0.9,1.6
75,Isaiah Hartenstein,OKC,4.8,7.5,1.5,2.4,0.0,11.2,10.4,3.0,1.1,0.8,2.1
76,Jerami Grant,POR,6.0,13.8,5.5,6.3,2.5,20.0,4.0,2.7,0.7,0.6,2.2
77,VJ Edgecombe,PHI,6.0,14.2,1.9,2.4,2.2,16.1,5.5,4.2,1.6,0.5,1.7
78,Ryan Kalkbrenner,CHA,3.7,4.8,1.3,1.8,0.0,8.8,6.5,0.6,0.7,1.8,1.1
79,Collin Gillespie,PHO,4.7,10.8,1.0,1.2,2.9,13.2,4.1,4.9,1.4,0.3,1.7
80,Kyshawn George,WAS,5.3,11.7,1.8,2.4,2.2,14.7,5.5,4.9,1.0,0.9,3.2
81,Deandre Ayton,LAL,6.5,9.5,0.9,1.5,0.0,13.9,8.3,0.9,0.8,1.0,1.7
82,Domantas Sabonis,SAC,6.7,13.2,3.4,4.6,0.4,17.2,12.3,3.7,1.2,0.2,2.5
83,Keegan Murray,SAC,5.8,13.6,1.6,2.0,1.3,14.6,6.2,1.5,1.2,1.6,1.2
84,Dyson Daniels,ATL,5.2,10.5,1.2,2.0,0.2,11.9,6.6,6.3,1.9,0.5,2.2
85,Donovan Clingan,POR,4.3,8.0,1.5,2.3,0.9,11.1,10.7,1.9,0.5,1.4,0.9
86,Jarrett Allen,CLE,5.5,9.2,2.8,3.8,0.0,13.9,8.1,2.1,1.0,0.8,1.5
87,Donte DiVincenzo,MIN,4.5,10.8,1.4,1.8,3.1,13.4,4.5,4.1,1.3,0.5,1.3
88,Derik Queen,NO,5.0,10.0,2.7,3.5,0.2,12.8,7.4,4.4,1.1,1.0,2.5
89,Zion Williamson,NO,8.3,14.4,6.2,8.7,0.0,22.8,5.7,3.4,1.2,0.6,2.4
90,Payton Pritchard,BOS,6.3,14.0,1.8,2.0,2.5,16.8,4.5,5.2,0.8,0.1,1.1
91,Pascal Siakam,IND,8.7,18.2,4.4,6.4,1.7,23.6,6.8,3.8,1.3,0.4,2.2
92,Grayson Allen,PHO,5.1,12.3,1.9,2.3,3.1,15.2,2.8,3.8,1.6,0.3,1.8
93,Matas Buzelis,CHI,5.4,11.1,2.3,3.0,1.8,14.9,5.2,1.7,0.7,1.4,1.8
94,Quentin Grimes,PHI,4.6,10.5,3.0,3.5,2.2,14.4,3.9,3.9,1.0,0.5,2.2
95,Immanuel Quickley,TOR,5.7,13.4,2.6,3.3,2.5,16.5,4.2,6.3,1.2,0.1,1.7
96,Ajay Mitchell,OKC,5.1,10.7,2.8,3.2,1.1,14.2,3.4,3.6,1.4,0.3,1.4
97,Aaron Gordon,DEN,6.3,12.2,3.9,4.6,1.9,18.4,6.1,1.8,0.6,0.1,1.3
98,Kelly Oubre Jr.,PHI,5.3,11.2,2.1,2.7,1.6,14.4,5.0,1.1,1.3,0.9,1.5
99,Ja Morant,MEM,6.6,16.3,5.0,5.6,0.9,19.0,3.2,7.6,1.0,0.2,3.6
100,Nicolas Claxton,BKN,5.2,9.0,2.7,4.1,0.1,13.1,7.5,4.1,0.7,1.3,1.5
101,Zach LaVine,SAC,7.1,14.7,3.1,3.6,2.6,19.9,3.0,2.3,0.7,0.2,2.1
102,Bam Adebayo,MIA,6.0,13.5,3.1,4.1,1.2,16.4,9.7,2.6,0.9,0.8,1.9
103,P.J. Washington,DAL,5.5,12.0,2.3,3.4,1.3,14.7,7.4,1.9,1.1,1.4,2.2
104,Reed Sheppard,HOU,4.8,10.8,0.9,1.2,2.5,13.1,2.7,3.3,1.4,0.6,1.2
105,John Collins,LAC,5.1,9.4,1.8,2.2,1.3,13.3,5.0,0.8,0.9,0.9,1.4
106,Cam Spencer,MEM,3.9,8.1,1.8,2.0,2.3,12.0,2.6,5.3,0.8,0.1,1.5
107,Tre Jones,CHI,4.1,7.9,3.3,3.9,0.4,11.9,3.0,5.5,1.3,0.2,1.3
108,Luke Kornet,SA,3.1,4.7,2.0,2.4,0.0,8.2,6.9,2.0,0.4,1.3,0.5
109,Dillon Brooks,PHO,7.8,17.1,3.1,3.6,2.6,21.2,3.3,1.8,1.2,0.1,2.0
110,Isaiah Stewart,DET,4.1,7.5,1.4,2.0,0.9,10.4,5.6,1.1,0.3,2.1,1.2
111,Neemias Queta,BOS,4.4,6.7,1.3,2.1,0.0,10.0,8.3,1.4,0.8,1.3,0.8
112,Darius Garland,CLE,6.5,14.5,2.6,3.0,2.1,17.7,2.5,6.9,0.7,0.1,2.8
113,Myles Turner,MIL,4.0,9.5,2.2,2.8,2.2,12.3,5.4,1.6,0.7,1.5,1.0
114,Sam Merrill,CLE,4.6,9.7,1.3,1.5,3.7,14.3,2.4,2.4,0.8,0.1,1.0
115,Andrew Nembhard,IND,6.2,13.9,3.5,4.3,1.8,17.6,2.5,7.1,1.0,0.1,2.3
116,Royce O'Neale,PHO,3.7,8.4,0.3,0.4,3.0,10.5,5.1,2.8,1.3,0.3,1.5
117,Paolo Banchero,ORL,7.1,15.6,5.9,7.8,0.9,20.9,8.7,4.9,0.6,0.7,2.9
118,Russell Westbrook,SAC,5.4,12.7,1.9,2.8,1.9,14.5,6.5,6.9,1.4,0.2,3.3
119,Jaylon Tyson,CLE,5.0,9.6,1.0,1.4,1.9,12.8,5.3,1.9,1.0,0.5,1.3
120,Ayo Dosunmu,CHI,5.3,10.3,2.0,2.3,1.8,14.5,2.7,3.5,0.7,0.3,1.3
121,Jay Huff,IND,2.9,6.6,1.0,1.2,1.3,8.1,3.7,1.3,0.4,2.2,0.8
122,Peyton Watson,DEN,4.8,9.5,2.3,3.1,1.4,13.2,5.0,1.8,1.1,1.0,1.6
123,Devin Vassell,SA,5.3,12.4,1.8,2.1,2.7,15.0,4.0,2.4,0.9,0.5,0.9
124,Santi Aldama,MEM,5.3,11.2,1.7,2.5,1.6,14.0,6.8,3.1,0.9,0.7,1.3
125,Jabari Smith Jr.,HOU,5.5,12.6,1.9,2.5,2.1,15.0,6.9,1.9,0.8,0.8,1.3
126,Bennedict Mathurin,IND,5.6,13.2,4.4,5.0,2.2,17.8,5.5,2.2,0.7,0.2,2.4
127,Wendell Carter Jr.,ORL,4.4,8.6,2.5,3.3,1.2,12.4,7.7,2.1,0.7,0.7,1.3
128,Jusuf Nurkic,UTA,4.2,8.2,1.5,2.8,0.6,10.4,9.8,4.4,1.4,0.4,2.5
129,Anthony Black,ORL,5.7,12.2,2.8,3.9,1.6,15.7,4.1,3.9,1.3,0.7,2.4
130,Shaedon Sharpe,POR,8.1,18.0,3.4,4.3,2.0,21.5,4.4,2.6,1.5,0.1,3.0
131,Daniel Gafford,DAL,3.1,4.9,1.8,2.3,0.0,7.9,6.4,0.9,0.8,1.4,1.4
132,CJ McCollum,ATL,6.8,15.1,2.3,2.9,2.7,18.6,3.4,3.6,0.7,0.3,1.6
133,Cedric Coward,MEM,5.0,10.6,2.4,2.9,1.5,13.9,6.7,2.9,0.6,0.3,1.7
134,Tari Eason,HOU,4.5,9.5,0.8,1.2,2.1,12.0,6.0,1.6,1.1,0.6,1.6
135,Collin Sexton,CHA,5.1,10.5,3.7,4.3,1.3,15.2,2.1,4.1,0.8,0.2,2.3
136,Obi Toppin,IND,5.0,12.0,3.0,3.0,1.0,14.0,6.7,1.7,1.0,0.0,2.0
137,Julian Champagnie,SA,3.6,8.6,1.6,1.9,2.4,11.2,6.3,1.5,0.9,0.4,1.1
138,T.J. McConnell,IND,4.7,8.7,0.4,0.4,0.4,10.2,2.4,4.9,1.2,0.2,1.3
139,Stephon Castle,SA,5.8,12.6,4.5,6.2,1.0,17.1,5.0,6.8,1.3,0.3,3.7
140,Keldon Johnson,SA,5.1,9.0,2.2,2.8,1.3,13.7,6.4,1.3,0.7,0.1,0.9
141,Derrick Jones Jr.,LAC,3.8,6.9,1.4,1.8,1.3,10.4,2.6,1.2,0.8,1.1,0.8
142,Goga Bitadze,ORL,2.5,3.7,1.0,1.4,0.1,6.1,5.3,1.3,0.8,1.3,0.6
143,Draymond Green,GS,3.1,7.3,0.9,1.3,1.5,8.6,5.9,5.5,0.9,0.7,2.8
144,Jaime Jaquez Jr.,MIA,6.4,12.0,2.6,3.5,0.4,15.9,5.2,4.6,0.8,0.2,2.3
145,Matisse Thybulle,POR,1.5,2.5,1.0,1.0,1.0,5.0,1.0,0.8,2.5,0.0,0.3
146,RJ Barrett,TOR,7.3,14.7,3.1,4.5,1.9,19.6,5.0,3.7,0.8,0.2,1.6
147,Marcus Smart,LAL,3.1,7.9,1.6,1.7,1.6,9.4,3.1,3.0,1.4,0.4,1.9
148,Bilal Coulibaly,WAS,3.4,8.7,2.7,3.5,1.0,10.4,4.8,2.6,1.5,1.0,1.6
149,Robert Williams III,POR,2.6,3.7,0.5,0.7,0.1,5.8,5.9,1.0,0.6,1.3,0.6
150,Max Christie,DAL,4.2,8.7,1.5,1.8,2.4,12.3,3.4,2.1,0.5,0.4,1.1
151,Toumani Camara,POR,4.6,10.9,1.3,1.9,2.6,13.1,5.2,2.7,1.0,0.5,2.1
152,Jordan Poole,NO,4.7,12.7,3.5,3.8,2.6,15.5,1.6,3.4,0.7,0.4,2.0
153,Sandro Mamukelashvili,TOR,3.9,7.6,1.3,1.6,1.2,10.3,4.9,1.9,0.7,0.6,0.8
154,Dereck Lively II,DAL,1.6,2.6,1.1,1.4,0.0,4.3,5.3,1.9,0.6,1.6,1.4
155,Miles McBride,NY,4.4,9.8,1.0,1.2,3.0,12.7,2.4,2.4,0.8,0.2,0.8
156,Ausar Thompson,DET,4.6,9.0,1.9,3.4,0.2,11.2,5.8,2.6,1.5,0.9,1.6
157,Saddiq Bey,NO,5.4,12.3,2.6,3.2,1.7,15.1,5.9,2.3,0.9,0.1,0.6
158,Naji Marshall,DAL,4.8,9.1,2.8,3.6,0.9,13.4,4.6,2.6,1.0,0.1,1.2
159,Coby White,CHI,6.0,13.3,4.4,5.6,2.1,18.6,3.4,4.5,0.7,0.0,3.0
160,Aaron Nesmith,IND,4.7,12.5,2.4,2.9,2.8,14.6,5.1,2.1,0.7,0.6,1.2
161,Davion Mitchell,MIA,3.7,7.8,0.6,1.1,1.1,9.1,2.5,7.4,1.2,0.1,1.7
162,Tobias Harris,DET,4.8,10.6,2.4,2.9,1.4,13.4,4.6,2.5,0.7,0.3,1.0
163,Dominick Barlow,PHI,3.4,6.2,1.4,1.7,0.4,8.7,5.3,1.4,0.8,0.8,1.1
164,Cason Wallace,OKC,2.8,6.8,0.4,0.6,1.3,7.3,3.1,2.1,2.1,0.2,0.9
165,Al Horford,GS,2.4,6.2,0.5,0.5,1.5,6.8,5.0,1.8,0.8,1.0,1.0
166,Kris Dunn,LAC,3.1,6.3,0.8,1.0,1.2,8.2,2.9,3.1,1.5,0.2,1.3
167,Brandin Podziemski,GS,4.1,9.1,1.7,2.2,1.8,11.7,4.4,3.2,1.0,0.2,1.4
168,Jakob Poeltl,TOR,4.2,6.0,1.3,2.2,0.0,9.7,7.7,2.1,0.8,0.5,1.6
169,Kevin Huerter,CHI,4.5,9.8,1.1,1.5,1.6,11.8,3.8,2.5,0.8,0.6,1.2
170,Moussa Diabate,CHA,3.0,4.8,2.0,3.0,0.0,8.0,8.3,1.4,0.8,0.9,0.8
171,Dennis Schroder,SAC,4.5,10.8,2.6,3.2,1.5,13.0,3.3,5.7,0.8,0.2,1.9
172,Bobby Portis,MIL,5.2,10.6,0.7,1.0,1.9,12.9,6.5,1.3,0.5,0.2,1.1
173,Jake LaRavia,LAL,3.6,7.6,1.5,2.0,1.2,9.8,4.3,1.9,1.4,0.4,1.1
174,Vit Krejci,ATL,3.4,7.2,0.6,0.8,2.5,10.0,2.3,1.6,0.9,0.4,0.8
175,Herbert Jones,NO,3.5,8.8,1.1,1.4,1.4,9.5,3.7,2.3,1.7,0.3,1.3
176,Tre Johnson,WAS,4.5,9.8,1.5,1.6,2.0,12.5,3.0,1.9,0.7,0.3,1.6
177,Jalen Smith,CHI,3.3,7.1,1.1,1.4,1.3,9.0,6.4,1.3,0.4,0.9,0.9
178,Tim Hardaway Jr.,DEN,4.6,9.9,1.7,1.9,2.8,13.8,2.3,1.3,0.5,0.1,0.4
179,De'Andre Hunter,CLE,4.8,11.2,3.0,3.4,1.7,14.3,4.5,2.1,0.7,0.1,1.5
180,Egor Demin,BKN,3.5,8.9,0.9,1.1,2.4,10.4,3.3,3.5,0.9,0.3,1.8
181,Duncan Robinson,DET,3.9,9.0,1.2,1.5,2.8,11.8,2.8,1.9,0.8,0.3,0.7
182,Marvin Bagley III,WAS,4.0,6.4,1.7,2.3,0.2,9.9,5.5,1.5,0.5,0.7,1.2
183,Noah Clowney,BKN,3.9,10.2,3.2,4.0,2.2,13.2,3.9,1.9,0.8,0.8,1.8
184,Cameron Johnson,DEN,4.0,8.8,1.7,2.1,1.9,11.7,3.6,2.4,0.6,0.3,1.0
185,Kyle Kuzma,MIL,4.9,9.5,2.2,3.0,0.8,12.8,4.8,2.2,0.7,0.5,1.6
186,Mitchell Robinson,NY,2.0,3.0,0.6,1.5,0.0,4.5,8.9,1.1,0.9,1.1,0.7
187,Jeremiah Fears,NO,5.5,12.5,2.3,3.0,1.1,14.4,3.6,3.1,1.3,0.2,2.4
188,Micah Potter,IND,2.6,4.8,2.1,2.2,1.6,8.8,3.7,1.4,0.2,0.3,0.9
189,Moses Moody,GS,3.4,8.5,1.4,1.7,2.0,10.2,3.1,1.5,1.0,0.6,1.0
190,Andre Drummond,PHI,2.8,5.4,1.0,1.6,0.5,7.0,8.8,0.8,0.6,0.9,0.8
191,AJ Green,MIL,3.4,7.6,0.6,0.8,3.0,10.3,2.7,2.1,0.7,0.1,0.9
192,Harrison Barnes,SA,3.9,8.9,1.7,1.9,2.0,11.5,3.1,2.2,0.8,0.1,1.0
193,Rui Hachimura,LAL,5.0,9.5,1.0,1.3,1.8,12.7,3.8,0.9,0.6,0.2,0.9
194,Jock Landale,MEM,4.3,8.4,1.4,2.0,1.1,11.1,6.3,1.7,0.5,0.5,1.0
195,Alex Caruso,OKC,2.2,5.2,0.7,0.8,1.0,6.1,2.9,2.1,1.4,0.4,0.8
196,Jordan Goodwin,PHO,3.4,8.7,0.6,0.8,1.6,9.1,4.7,2.3,1.4,0.2,1.2
197,Kyle Anderson,UTA,3.0,6.2,1.5,2.0,0.1,7.6,3.5,2.8,1.5,0.4,1.0
198,Jordan Walsh,BOS,2.4,4.2,0.8,0.9,0.8,6.3,4.5,0.9,0.9,0.5,0.5
199,Day'Ron Sharpe,BKN,2.9,4.8,1.5,2.4,0.2,7.5,6.0,2.5,1.1,0.5,1.6
200,Luguentz Dort,OKC,2.9,7.5,0.7,0.7,1.8,8.2,3.6,1.0,1.0,0.6,0.7
201,Terance Mann,BKN,2.9,6.4,1.4,1.6,0.8,8.0,3.5,3.7,0.8,0.3,1.1
202,Anfernee Simons,BOS,4.7,10.8,1.4,1.6,2.6,13.4,2.3,2.5,0.4,0.1,1.1
203,Dru Smith,MIA,2.2,5.0,1.3,1.6,0.7,6.4,2.4,2.7,1.5,0.3,0.9
204,Luke Kennard,ATL,2.8,5.3,0.8,0.8,1.6,7.9,1.9,2.3,0.8,0.1,0.8
205,Craig Porter Jr.,CLE,2.0,4.1,0.4,0.6,0.5,4.9,3.7,2.9,1.0,0.7,0.8
206,De'Anthony Melton,GS,3.4,8.5,1.7,2.2,1.2,9.7,2.5,1.8,1.5,0.5,1.4
207,Isaiah Jackson,IND,2.9,4.9,1.6,2.1,0.0,7.3,5.9,0.8,0.7,0.8,1.1
208,Seth Curry,GS,3.0,4.5,0.0,0.0,1.0,7.0,2.0,1.5,1.0,0.0,0.0
209,Ziaire Williams,BKN,2.9,7.0,1.8,2.1,1.6,9.1,2.4,0.7,1.1,0.5,1.0
210,Aaron Wiggins,OKC,4.0,8.8,0.7,1.0,1.8,10.4,3.0,1.7,0.7,0.6,1.1
211,Maxime Raynaud,SAC,4.5,8.0,1.3,1.8,0.2,10.5,6.5,1.1,0.4,0.5,1.0
212,Vince Williams Jr.,MEM,2.7,7.6,1.1,1.3,1.3,7.8,4.3,4.9,0.7,0.5,2.0
213,Jalen Green,PHO,5.5,11.5,1.5,2.5,3.0,15.5,2.0,2.0,1.0,0.0,1.0
214,Ryan Dunn,PHO,2.8,6.2,0.6,0.8,0.8,6.9,4.8,1.8,1.0,0.6,1.1
215,Brandon Williams,DAL,4.1,9.4,2.9,3.6,0.5,11.5,2.8,3.8,1.2,0.2,1.9
216,Ron Holland II,DET,3.1,7.5,1.6,1.9,0.7,8.4,4.2,1.4,1.4,0.4,1.3
217,Jose Alvarado,NO,2.9,6.8,0.5,0.7,1.6,7.9,2.8,3.3,1.0,0.1,1.3
218,Cam Thomas,BKN,6.1,14.5,4.7,5.5,1.9,18.9,1.8,2.5,0.3,0.1,2.1
219,Zaccharie Risacher,ATL,4.3,9.4,0.9,1.5,1.6,11.2,3.3,1.4,0.9,0.5,0.9
220,Collin Murray-Boyles,TOR,3.0,5.7,0.8,1.4,0.5,7.4,4.9,1.7,0.9,0.6,1.1
221,Luka Garza,BOS,2.7,4.4,1.4,1.8,0.7,7.5,4.3,0.9,0.4,0.5,0.4
222,Javonte Green,DET,2.5,5.6,1.2,1.6,1.1,7.2,2.8,0.8,1.4,0.4,0.7
223,Quinten Post,GS,3.0,6.9,0.5,0.6,1.6,8.1,3.9,1.5,0.5,0.6,0.8
224,Kentavious Caldwell-Pope,MEM,2.9,7.1,1.4,1.5,1.3,8.5,2.4,3.0,0.8,0.2,1.2
225,Lonzo Ball,CLE,1.7,5.5,0.5,0.7,1.2,5.0,4.1,4.4,1.3,0.3,1.6
226,Isaiah Joe,OKC,2.9,6.8,1.6,1.8,2.2,9.7,2.5,1.4,0.5,0.2,0.6
227,Malik Monk,SAC,4.2,9.7,1.4,1.7,1.7,11.4,2.0,2.2,0.7,0.4,1.3
228,Zach Collins,CHI,3.7,6.4,1.4,2.0,0.9,9.7,5.6,1.5,0.2,0.4,1.0
229,Josh Minott,BOS,2.3,4.6,0.7,0.9,1.1,6.3,4.0,1.1,0.8,0.4,0.6
230,Justin Champagnie,WAS,2.6,5.3,1.0,1.4,0.6,6.8,5.5,1.0,0.7,0.6,0.5
231,Bub Carrington,WAS,3.3,8.1,1.0,1.3,2.0,9.5,3.8,4.4,0.5,0.2,2.2
232,Khris Middleton,WAS,3.5,8.1,1.6,2.0,0.7,9.3,3.9,3.2,0.8,0.3,1.6
233,Tristan da Silva,ORL,3.7,8.1,0.9,1.0,1.6,9.8,3.6,1.2,0.7,0.2,0.9
234,Jamal Shead,TOR,2.4,6.4,1.2,1.5,1.2,7.1,1.8,5.4,1.0,0.2,1.3
235,Isaiah Collier,UTA,3.1,6.1,1.9,2.9,0.4,8.6,2.3,6.6,0.7,0.4,2.3
