,PLAYER,TEAM,FGM,FGA,FTM,FTA,3PM,PTS,TREB,AST,STL,BLK,TO
58,Brandon Ingram,TOR,8.3,17.5,3.8,4.6,1.8,22.2,6.1,3.7,0.8,0.7,2.9
59,Rudy Gobert,MIN,4.6,6.5,2.0,3.8,0.0,11.3,11.2,1.8,0.6,1.6,1.4
60,Kristaps Porzingis,ATL,5.8,12.4,4.1,4.9,1.7,17.3,5.3,2.8,0.5,1.3,0.9
61,Nikola Vucevic,CHI,6.7,13.3,1.1,1.5,1.9,16.4,9.1,3.6,0.7,0.4,1.5
62,OG Anunoby,NY,5.2,11.7,2.7,3.3,2.0,15.1,5.5,2.1,1.8,0.8,2.1
63,Nickeil Alexander-Walker,ATL,7.1,15.8,3.4,4.0,3.0,20.6,3.4,3.2,1.0,0.6,2.1
64,Deandre Ayton,LAL,6.7,9.7,0.9,1.6,0.0,14.4,8.5,0.9,0.9,1.0,1.7
65,Ivica Zubac,LAC,6.4,10.7,2.2,2.9,0.0,15.0,11.0,2.5,0.4,1.0,1.9
66,Brandon Miller,CHA,7.0,17.2,3.3,3.9,3.0,20.1,4.3,3.3,1.0,1.1,2.4
67,Jalen Williams,OKC,6.7,14.4,3.0,3.6,0.8,17.2,5.1,5.4,1.5,0.4,2.0
68,Trae Young,ATL,5.6,13.5,6.3,7.3,1.8,19.3,1.5,8.9,1.0,0.1,2.6
69,Collin Gillespie,PHO,4.9,11.1,1.0,1.2,3.0,13.8,4.0,5.0,1.4,0.3,1.8
70,Jaden McDaniels,MIN,5.6,11.0,2.1,2.4,1.3,14.5,4.5,2.8,1.1,0.9,1.7
71,Kyshawn George,WAS,5.4,11.7,1.9,2.6,2.2,15.0,5.7,5.1,1.0,0.9,3.1
72,Mark Williams,PHO,4.7,7.3,2.9,3.6,0.0,12.4,8.2,1.1,1.2,0.8,1.0
73,Andrew Wiggins,MIA,6.2,13.2,1.7,2.3,1.8,15.9,4.8,2.9,1.2,1.2,1.6
74,Miles Bridges,CHA,7.1,16.1,3.6,4.3,2.3,20.1,6.5,3.7,0.6,0.6,1.5
75,Jaren Jackson Jr.,MEM,6.9,14.3,3.1,4.1,1.7,18.5,5.6,2.0,0.9,1.5,2.2
76,Isaiah Hartenstein,OKC,4.8,7.5,1.5,2.4,0.0,11.2,10.4,3.0,1.1,0.8,2.1
77,VJ Edgecombe,PHI,6.2,14.3,1.8,2.4,2.3,16.5,5.4,4.1,1.4,0.6,1.7
78,Jerami Grant,POR,6.0,13.8,5.5,6.3,2.5,20.0,4.0,2.7,0.7,0.6,2.2
79,Domantas Sabonis,SAC,6.7,13.2,3.4,4.6,0.4,17.2,12.3,3.7,1.2,0.2,2.5
80,Naz Reid,MIN,5.4,11.7,1.2,1.5,2.4,14.3,6.2,2.4,0.9,0.9,1.5
81,Ryan Kalkbrenner,CHA,3.7,4.7,1.3,1.8,0.0,8.7,6.4,0.6,0.7,1.8,1.2
82,Aaron Gordon,DEN,6.4,12.1,4.0,4.7,2.0,18.9,5.9,1.4,0.7,0.1,1.5
83,Keegan Murray,SAC,5.8,13.6,1.6,2.0,1.3,14.6,6.2,1.5,1.2,1.6,1.2
84,Kelly Oubre Jr.,PHI,6.2,12.4,2.5,3.2,1.9,16.8,5.1,1.3,1.1,0.8,1.5
85,Grayson Allen,PHO,5.3,12.5,1.9,2.4,3.1,15.5,2.7,4.2,1.8,0.2,1.8
86,Bam Adebayo,MIA,6.2,13.7,3.2,4.2,1.3,16.9,9.6,2.6,1.0,0.8,1.9
87,Donovan Clingan,POR,4.4,8.0,1.5,2.4,0.9,11.2,10.8,1.8,0.5,1.4,0.9
88,Nicolas Claxton,BKN,5.4,9.2,2.8,4.2,0.0,13.5,7.8,4.2,0.8,1.3,1.5
89,Paul George,PHI,5.1,12.7,2.7,3.1,2.5,15.4,5.3,3.4,1.2,0.5,1.9
90,Jarrett Allen,CLE,5.5,9.2,2.8,3.8,0.0,13.9,7.9,2.1,1.0,0.8,1.7
91,Zach LaVine,SAC,7.2,14.8,3.2,3.6,2.6,20.2,3.0,2.4,0.8,0.2,2.1
92,Pascal Siakam,IND,8.8,18.2,4.5,6.6,1.7,23.7,6.6,3.8,1.3,0.4,2.0
93,Reed Sheppard,HOU,4.8,10.7,1.0,1.2,2.6,13.2,2.8,3.4,1.5,0.6,1.3
94,Ajay Mitchell,OKC,4.9,10.3,2.9,3.3,1.1,13.9,3.4,3.6,1.5,0.3,1.4
95,Immanuel Quickley,TOR,5.6,13.0,2.6,3.2,2.5,16.2,4.2,6.2,1.1,0.1,1.7
96,Payton Pritchard,BOS,6.3,14.0,1.7,2.0,2.6,16.9,4.5,5.3,0.8,0.1,1.2
97,Matas Buzelis,CHI,5.3,10.9,2.4,3.1,1.7,14.7,5.3,1.7,0.8,1.3,1.8
98,Quentin Grimes,PHI,4.7,10.8,3.0,3.5,2.3,14.7,3.9,4.1,1.0,0.5,2.2
99,Dyson Daniels,ATL,5.1,10.4,1.2,2.0,0.2,11.7,6.4,6.0,1.9,0.5,2.2
100,Derik Queen,NO,5.0,10.0,2.9,3.7,0.2,13.1,7.2,4.2,1.1,0.9,2.5
101,Donte DiVincenzo,MIN,4.3,10.6,1.5,1.9,3.0,13.0,4.5,4.0,1.3,0.5,1.2
102,Jabari Smith Jr.,HOU,5.6,12.3,2.0,2.6,2.3,15.5,6.9,2.0,0.7,0.8,1.3
103,Ja Morant,MEM,6.6,16.3,5.0,5.6,0.9,19.0,3.2,7.6,1.0,0.2,3.6
104,Luke Kornet,SA,3.2,4.8,2.0,2.4,0.0,8.5,6.8,2.1,0.3,1.4,0.5
105,P.J. Washington,DAL,5.5,12.0,2.3,3.4,1.3,14.7,7.4,1.9,1.1,1.4,2.2
106,Tre Jones,CHI,4.1,7.9,3.4,4.0,0.4,12.1,2.8,5.3,1.4,0.2,1.3
107,Darius Garland,CLE,6.3,14.5,2.8,3.1,2.2,17.5,2.6,6.9,0.7,0.1,2.9
108,Zion Williamson,NO,8.0,14.4,6.5,8.7,0.0,22.5,5.8,3.3,1.1,0.6,2.5
109,Neemias Queta,BOS,4.4,6.7,1.3,2.2,0.0,10.2,7.8,1.5,0.8,1.3,0.8
110,Jaylon Tyson,CLE,4.9,9.7,1.1,1.5,1.9,12.8,5.5,2.0,1.0,0.6,1.2
111,Myles Turner,MIL,4.0,9.7,2.2,2.9,2.2,12.3,5.4,1.6,0.7,1.6,1.0
112,Dillon Brooks,PHO,7.9,17.1,3.1,3.7,2.3,21.2,3.1,1.7,1.3,0.1,2.1
113,Stephon Castle,SA,6.0,12.7,4.6,6.2,1.1,17.7,5.1,7.0,1.3,0.3,3.7
114,Cam Spencer,MEM,3.9,8.1,1.8,2.0,2.4,12.1,2.5,5.0,0.7,0.1,1.4
115,Shaedon Sharpe,POR,8.1,18.0,3.4,4.4,2.0,21.6,4.4,2.5,1.5,0.2,3.0
116,Tari Eason,HOU,4.6,9.3,0.6,1.0,2.2,12.1,5.7,1.5,1.1,0.6,1.5
117,CJ McCollum,WAS,6.9,15.1,2.3,2.9,2.7,18.8,3.5,3.6,0.7,0.3,1.7
118,Daniel Gafford,DAL,3.2,5.1,1.8,2.3,0.0,8.3,6.3,0.9,0.8,1.4,1.4
119,Devin Vassell,SA,5.3,12.4,1.8,2.1,2.7,15.0,4.0,2.4,0.9,0.5,0.9
120,Russell Westbrook,SAC,5.3,12.8,2.0,3.0,1.9,14.5,6.6,6.8,1.4,0.2,3.3
121,Isaiah Stewart,DET,3.8,7.2,1.4,2.0,0.9,9.8,5.7,1.1,0.2,2.1,1.2
122,Jay Huff,IND,2.8,6.6,1.1,1.3,1.4,8.1,3.8,1.4,0.3,2.2,0.8
123,Bennedict Mathurin,IND,5.6,13.2,4.4,5.0,2.2,17.8,5.5,2.2,0.7,0.2,2.4
124,Santi Aldama,MEM,5.3,11.4,1.8,2.6,1.7,14.1,6.8,3.0,0.9,0.7,1.4
125,John Collins,LAC,4.9,9.2,1.8,2.2,1.1,12.8,4.8,0.9,0.9,0.8,1.4
126,Royce O'Neale,PHO,3.6,8.4,0.2,0.4,2.8,10.2,5.0,2.8,1.3,0.3,1.5
127,Jusuf Nurkic,UTA,4.1,7.9,1.5,2.8,0.6,10.3,9.6,4.4,1.3,0.4,2.5
128,Wendell Carter Jr.,ORL,4.3,8.3,2.5,3.3,1.2,12.2,7.8,2.1,0.7,0.6,1.3
129,Paolo Banchero,ORL,7.0,15.4,5.9,7.9,1.0,20.7,8.4,4.7,0.6,0.7,2.6
130,Andrew Nembhard,IND,6.0,13.8,3.4,4.2,1.8,17.2,2.4,7.0,0.9,0.1,2.3
131,Sam Merrill,CLE,4.5,9.7,1.1,1.3,3.6,13.6,2.4,2.5,0.7,0.2,1.0
132,Cedric Coward,MEM,4.9,10.5,2.4,2.9,1.4,13.7,6.6,2.9,0.6,0.3,1.6
133,Anthony Black,ORL,5.6,12.3,2.8,3.9,1.5,15.6,4.1,3.8,1.3,0.7,2.3
134,Jaime Jaquez Jr.,MIA,6.6,12.3,2.6,3.5,0.4,16.2,5.3,4.7,0.8,0.2,2.1
135,Julian Champagnie,SA,3.6,8.5,1.5,1.8,2.4,11.1,5.9,1.4,1.0,0.4,1.1
136,Peyton Watson,DEN,4.4,8.8,2.2,2.9,1.1,12.2,4.7,1.6,1.0,0.9,1.4
137,Collin Sexton,CHA,5.0,10.5,3.8,4.4,1.3,15.1,2.0,4.3,0.8,0.2,2.3
138,Obi Toppin,IND,5.0,12.0,3.0,3.0,1.0,14.0,6.7,1.7,1.0,0.0,2.0
139,Jordan Poole,NO,4.7,13.1,3.9,4.3,2.4,15.8,1.8,3.6,0.6,0.5,1.7
140,Draymond Green,GS,3.1,7.3,0.9,1.3,1.4,8.4,5.9,5.4,0.9,0.8,2.9
141,Derrick Jones Jr.,LAC,3.8,6.9,1.4,1.8,1.3,10.4,2.6,1.2,0.8,1.1,0.8
142,Matisse Thybulle,POR,1.5,2.5,1.0,1.0,1.0,5.0,1.0,0.8,2.5,0.0,0.3
143,Bilal Coulibaly,WAS,3.2,8.5,2.7,3.5,0.9,10.1,5.0,2.6,1.6,1.0,1.7
144,Robert Williams III,POR,2.7,3.8,0.5,0.7,0.0,5.9,6.2,1.0,0.6,1.3,0.5
145,RJ Barrett,TOR,7.1,14.2,3.0,4.5,1.9,19.2,5.0,3.6,0.9,0.2,1.7
146,Marcus Smart,LAL,3.2,7.9,1.8,1.9,1.6,9.8,2.9,3.2,1.3,0.4,1.8
147,Ayo Dosunmu,CHI,5.1,10.2,2.1,2.4,1.7,14.0,2.7,3.4,0.6,0.2,1.2
148,Sandro Mamukelashvili,TOR,3.9,7.7,1.3,1.7,1.3,10.5,5.0,1.9,0.7,0.6,0.9
149,Max Christie,DAL,4.2,8.7,1.5,1.8,2.4,12.3,3.4,2.1,0.5,0.4,1.2
150,Naji Marshall,DAL,4.8,8.9,2.8,3.5,0.9,13.2,4.6,2.5,1.0,0.1,1.2
151,Aaron Nesmith,IND,4.8,12.6,2.3,2.9,2.9,14.7,4.8,2.1,0.8,0.6,1.1
152,Keldon Johnson,SA,4.9,8.8,2.1,2.7,1.2,13.2,6.4,1.3,0.7,0.1,0.9
153,Miles McBride,NY,4.2,9.3,1.2,1.4,3.0,12.6,2.6,2.4,0.7,0.2,0.8
154,Dereck Lively II,DAL,1.6,2.6,1.1,1.4,0.0,4.3,5.3,1.9,0.6,1.6,1.4
155,Goga Bitadze,ORL,2.4,3.5,1.1,1.4,0.1,6.0,5.0,1.3,0.7,1.2,0.6
156,Cason Wallace,OKC,2.9,6.9,0.4,0.6,1.4,7.6,3.0,2.2,2.1,0.2,0.9
157,Saddiq Bey,NO,5.4,12.3,2.6,3.2,1.7,15.1,5.9,2.3,0.9,0.1,0.6
158,T.J. McConnell,IND,4.5,8.3,0.4,0.4,0.3,9.6,2.4,4.7,1.1,0.2,1.2
159,Davion Mitchell,MIA,3.7,8.0,0.7,1.1,1.1,9.3,2.5,7.5,1.2,0.1,1.7
160,Vit Krejci,ATL,3.6,7.4,0.6,0.8,2.7,10.6,2.3,1.6,0.9,0.3,0.8
161,Brandin Podziemski,GS,4.3,9.4,1.7,2.2,1.9,12.1,4.5,3.3,1.0,0.2,1.4
162,Kris Dunn,LAC,3.2,6.4,0.8,1.0,1.2,8.4,2.9,3.1,1.5,0.2,1.3
163,Ausar Thompson,DET,4.6,9.0,2.0,3.6,0.2,11.4,5.8,2.5,1.5,0.8,1.6
164,Bobby Portis,MIL,5.2,10.7,0.8,1.1,1.9,13.2,6.5,1.3,0.6,0.2,1.1
165,Tobias Harris,DET,4.8,10.6,2.4,2.9,1.4,13.4,4.6,2.5,0.7,0.3,1.0
166,Kyle Anderson,UTA,3.2,5.9,1.7,2.2,0.1,8.2,3.1,2.9,1.5,0.5,1.1
167,Moussa Diabate,CHA,3.1,4.9,1.8,2.8,0.0,8.0,8.2,1.5,0.8,0.9,0.8
168,Jakob Poeltl,TOR,4.2,6.0,1.3,2.2,0.0,9.7,7.7,2.1,0.8,0.5,1.6
169,Micah Potter,IND,2.3,4.6,2.7,2.9,1.3,8.6,4.1,1.9,0.3,0.4,0.9
170,De'Andre Hunter,CLE,4.9,11.4,3.1,3.5,1.8,14.6,4.5,2.1,0.7,0.2,1.6
171,Kevin Huerter,CHI,4.5,9.7,1.1,1.5,1.7,11.8,3.8,2.3,0.8,0.6,1.2
172,Toumani Camara,POR,4.5,10.9,1.2,1.8,2.6,12.8,5.2,2.8,1.0,0.4,2.1
173,Dominick Barlow,PHI,3.3,6.1,1.4,1.8,0.4,8.3,5.0,1.5,0.9,0.8,1.0
174,Jordan Walsh,BOS,2.6,4.5,0.8,1.0,0.9,6.9,4.9,0.9,1.0,0.5,0.6
175,Moses Moody,GS,3.5,8.7,1.4,1.7,2.1,10.6,3.3,1.5,1.0,0.7,1.1
176,Coby White,CHI,5.8,13.2,4.6,5.8,2.1,18.4,3.4,4.6,0.6,0.0,3.0
177,Herbert Jones,NO,3.5,8.8,1.1,1.4,1.4,9.5,3.7,2.3,1.7,0.3,1.3
178,Jalen Smith,CHI,3.3,6.9,1.1,1.4,1.4,9.0,6.3,1.3,0.4,0.8,0.9
179,Marvin Bagley III,WAS,4.0,6.4,1.8,2.4,0.2,10.0,5.4,1.6,0.5,0.7,1.1
180,Dennis Schroder,SAC,4.4,10.8,2.6,3.2,1.5,12.9,3.3,5.8,0.8,0.2,2.0
181,Noah Clowney,BKN,3.9,9.9,3.2,4.0,2.2,13.2,3.9,1.8,0.7,0.8,1.9
182,Al Horford,GS,2.3,6.3,0.6,0.6,1.6,6.7,4.5,1.6,0.9,0.9,0.9
183,Cam Thomas,BKN,6.7,15.2,5.6,6.5,2.0,20.9,1.6,2.4,0.3,0.1,1.9
184,Jake LaRavia,LAL,3.4,7.4,1.6,2.1,1.1,9.5,4.3,1.9,1.4,0.4,1.0
185,Andre Drummond,PHI,2.8,5.5,1.0,1.5,0.5,7.1,9.2,0.8,0.6,0.9,0.9
186,Duncan Robinson,DET,3.8,9.0,1.2,1.5,2.7,11.5,2.9,2.0,0.8,0.3,0.6
187,Jordan Goodwin,PHO,3.5,8.5,0.6,0.8,1.6,9.3,4.5,2.2,1.4,0.2,1.2
188,Harrison Barnes,SA,4.0,9.0,1.7,1.9,2.0,11.7,3.3,2.0,0.8,0.1,1.1
189,Cameron Johnson,DEN,4.0,8.8,1.7,2.1,1.9,11.7,3.6,2.4,0.6,0.3,1.0
190,Kyle Kuzma,MIL,4.9,9.5,2.3,3.1,0.8,12.8,4.9,2.3,0.7,0.5,1.8
191,Egor Demin,BKN,3.5,8.9,0.8,0.9,2.2,9.9,3.3,3.4,0.9,0.3,1.9
192,Tim Hardaway Jr.,DEN,4.6,9.9,1.6,1.9,2.8,13.5,2.3,1.4,0.4,0.1,0.4
193,Tre Johnson,WAS,4.3,9.6,1.4,1.6,2.0,12.0,2.9,1.8,0.6,0.4,1.5
194,Mitchell Robinson,NY,1.8,2.8,0.7,1.7,0.0,4.3,8.6,1.1,0.9,1.1,0.8
195,Rui Hachimura,LAL,5.0,9.5,1.0,1.3,1.8,12.7,3.8,0.9,0.6,0.2,0.9
196,Craig Porter Jr.,CLE,2.0,4.0,0.4,0.6,0.6,5.0,3.7,2.8,1.1,0.7,0.8
197,Terance Mann,BKN,2.9,6.4,1.5,1.7,0.8,8.0,3.5,3.8,0.8,0.3,1.1
198,Jeremiah Fears,NO,5.4,12.5,2.4,3.0,1.1,14.3,3.6,3.1,1.2,0.2,2.3
199,Dru Smith,MIA,2.2,5.1,1.2,1.5,0.7,6.4,2.4,2.6,1.6,0.3,0.9
200,AJ Green,MIL,3.3,7.6,0.7,0.9,2.9,10.2,2.7,2.0,0.7,0.1,0.8
201,Alex Caruso,OKC,2.2,5.3,0.6,0.7,1.0,6.0,3.0,2.1,1.5,0.3,0.8
202,Anfernee Simons,BOS,4.7,10.9,1.5,1.7,2.6,13.5,2.3,2.4,0.5,0.1,1.1
203,Isaiah Joe,OKC,3.1,7.1,1.5,1.6,2.4,10.1,2.6,1.5,0.6,0.1,0.7
204,Jock Landale,MEM,4.4,8.4,1.4,2.1,1.2,11.3,6.0,1.6,0.5,0.5,1.0
205,Ryan Dunn,PHO,2.8,6.3,0.6,0.8,0.8,7.0,4.9,1.8,1.1,0.6,1.1
206,Ziaire Williams,BKN,2.9,7.1,1.9,2.1,1.6,9.3,2.4,0.7,1.1,0.5,1.0
207,Vince Williams Jr.,MEM,2.7,7.5,1.1,1.3,1.3,7.7,4.3,4.9,0.8,0.5,2.1
208,Isaiah Jackson,IND,2.9,4.9,1.6,2.1,0.0,7.3,5.9,0.8,0.7,0.8,1.1
209,Brandon Williams,DAL,4.2,9.6,3.0,3.7,0.5,11.8,2.8,3.9,1.2,0.2,1.9
210,Seth Curry,GS,3.0,4.5,0.0,0.0,1.0,7.0,2.0,1.5,1.0,0.0,0.0
211,Day'Ron Sharpe,BKN,2.9,4.7,1.7,2.6,0.2,7.6,5.7,2.4,1.0,0.5,1.5
212,Khris Middleton,WAS,3.6,8.2,1.8,2.1,0.8,9.8,4.1,3.2,0.8,0.3,1.5
213,Jalen Green,PHO,5.5,11.5,1.5,2.5,3.0,15.5,2.0,2.0,1.0,0.0,1.0
214,Christian Braun,DEN,4.1,8.4,2.0,2.6,0.5,10.7,4.2,2.8,0.8,0.3,1.2
215,Maxime Raynaud,SAC,4.4,8.0,1.4,2.0,0.2,10.5,6.4,1.1,0.4,0.5,1.0
216,Marcus Sasser,DET,2.1,3.6,0.9,0.9,1.4,6.5,1.3,2.0,0.6,0.3,0.8
217,Luguentz Dort,OKC,2.9,7.6,0.6,0.6,1.9,8.3,3.5,1.0,0.8,0.6,0.7
218,Malik Monk,SAC,4.1,9.6,1.4,1.8,1.8,11.4,2.0,2.2,0.8,0.4,1.3
219,Jose Alvarado,NO,2.9,6.8,0.5,0.7,1.6,7.9,2.8,3.3,1.0,0.1,1.3
220,Trendon Watford,PHI,3.4,6.3,1.7,2.1,0.5,8.9,4.6,3.6,0.4,0.2,1.5
221,Kentavious Caldwell-Pope,MEM,2.9,7.0,1.4,1.5,1.3,8.4,2.4,3.1,0.9,0.2,1.3
222,De'Anthony Melton,GS,2.7,7.8,1.8,2.2,0.8,7.9,2.5,1.9,1.8,0.6,1.4
223,Dylan Cardwell,SAC,1.4,2.7,1.1,2.0,0.0,3.9,5.3,0.9,0.9,1.7,0.8
224,Aaron Wiggins,OKC,3.9,8.6,0.8,1.1,1.8,10.3,2.8,1.6,0.6,0.6,1.0
225,Lonzo Ball,CLE,1.7,5.5,0.5,0.7,1.2,5.0,4.1,4.4,1.3,0.3,1.6
226,Bruce Brown,DEN,2.9,6.2,1.1,1.4,0.5,7.4,4.3,2.2,1.0,0.3,1.1
227,Zach Collins,CHI,3.7,6.4,1.4,2.0,0.9,9.7,5.6,1.5,0.2,0.4,1.0
228,Zaccharie Risacher,ATL,4.2,9.3,0.9,1.4,1.4,10.8,3.2,1.5,0.9,0.5,0.9
229,Quinten Post,GS,2.9,6.8,0.5,0.6,1.5,7.9,4.1,1.4,0.6,0.5,0.8
230,Kyle Filipowski,UTA,3.5,7.4,1.7,2.4,0.9,9.5,6.1,2.1,0.6,0.5,1.2
231,Josh Minott,BOS,2.3,4.6,0.7,0.9,1.1,6.3,4.0,1.1,0.8,0.4,0.6
232,Will Richard,GS,2.8,5.5,1.0,1.3,1.3,7.9,2.8,1.2,1.0,0.1,0.8
233,Luka Garza,BOS,2.6,4.2,1.6,2.0,0.6,7.3,4.1,1.0,0.4,0.5,0.4
234,Jaylen Wells,MEM,4.3,10.1,2.1,2.7,1.8,12.4,3.5,1.8,0.9,0.1,1.1
235,Ron Holland II,DET,2.9,7.2,1.6,1.9,0.7,8.1,4.1,1.4,1.4,0.3,1.3
236,Isaiah Collier,UTA,3.0,5.8,2.1,3.1,0.4,8.5,2.4,6.6,0.7,0.4,2.3
