,PLAYER,TEAM,FGM,FGA,FTM,FTA,3PM,PTS,TREB,AST,STL,BLK,TO
86,Donovan Clingan,POR,4.3,8.1,1.5,2.3,0.9,11.1,10.8,1.9,0.5,1.4,0.9
87,Jarrett Allen,CLE,5.5,9.2,2.8,3.8,0.0,13.9,8.1,2.1,1.0,0.8,1.5
88,Derik Queen,NO,5.0,10.1,2.7,3.5,0.2,12.9,7.5,4.3,1.1,1.0,2.5
89,Nicolas Claxton,BKN,5.3,9.0,2.7,4.1,0.1,13.3,7.7,4.1,0.8,1.3,1.5
90,Zion Williamson,NO,8.3,14.4,6.3,8.8,0.0,22.8,5.8,3.4,1.2,0.6,2.4
91,Payton Pritchard,BOS,6.3,14.0,1.8,2.0,2.5,16.8,4.5,5.2,0.8,0.1,1.1
92,Quentin Grimes,PHI,4.6,10.6,3.0,3.4,2.2,14.5,3.8,4.0,1.0,0.5,2.1
93,Bam Adebayo,MIA,6.1,13.6,3.2,4.2,1.3,16.8,9.6,2.6,0.9,0.8,1.9
94,Pascal Siakam,IND,8.7,18.2,4.4,6.4,1.7,23.6,6.8,3.8,1.3,0.4,2.2
95,Matas Buzelis,CHI,5.4,11.1,2.3,3.0,1.8,14.9,5.2,1.7,0.7,1.4,1.8
96,Grayson Allen,PHO,5.2,12.4,2.0,2.4,3.0,15.4,2.6,3.9,1.7,0.2,1.8
97,Immanuel Quickley,TOR,5.7,13.2,2.5,3.2,2.5,16.4,4.1,6.2,1.1,0.1,1.7
98,Donte DiVincenzo,MIN,4.4,10.6,1.4,1.8,3.0,13.3,4.4,4.1,1.3,0.4,1.3
99,Aaron Gordon,DEN,6.3,12.0,3.7,4.4,1.9,18.1,6.1,1.6,0.6,0.1,1.4
100,Reed Sheppard,HOU,4.9,11.0,0.9,1.2,2.5,13.3,2.8,3.3,1.5,0.6,1.3
101,Zach LaVine,SAC,7.2,14.8,3.1,3.5,2.6,20.0,3.0,2.4,0.7,0.2,2.1
102,Ja Morant,MEM,6.6,16.3,5.0,5.6,0.9,19.0,3.2,7.6,1.0,0.2,3.6
103,Dillon Brooks,PHO,7.9,17.2,3.1,3.7,2.5,21.3,3.4,1.8,1.3,0.1,2.0
104,P.J. Washington,DAL,5.5,12.0,2.3,3.4,1.3,14.7,7.4,1.9,1.1,1.4,2.2
105,John Collins,LAC,5.1,9.4,1.8,2.2,1.3,13.3,5.0,0.8,0.9,0.9,1.4
106,Tre Jones,CHI,4.1,7.9,3.3,3.9,0.4,11.9,3.0,5.5,1.3,0.2,1.3
107,Luke Kornet,SA,3.1,4.7,2.0,2.5,0.0,8.3,6.8,2.1,0.4,1.3,0.5
108,Isaiah Stewart,DET,4.1,7.5,1.4,2.0,0.9,10.4,5.6,1.1,0.3,2.1,1.2
109,Neemias Queta,BOS,4.4,6.7,1.3,2.1,0.0,10.0,8.3,1.4,0.8,1.3,0.8
110,Myles Turner,MIL,3.9,9.5,2.1,2.8,2.2,12.2,5.4,1.6,0.7,1.6,1.0
111,Cam Spencer,MEM,3.9,8.2,1.8,1.9,2.4,12.0,2.6,5.1,0.8,0.1,1.4
112,Darius Garland,CLE,6.5,14.5,2.6,3.0,2.1,17.7,2.5,6.9,0.7,0.1,2.8
113,Jabari Smith Jr.,HOU,5.5,12.6,2.0,2.5,2.2,15.2,6.9,1.9,0.8,0.8,1.3
114,Sam Merrill,CLE,4.6,9.7,1.3,1.5,3.7,14.3,2.4,2.4,0.8,0.1,1.0
115,Andrew Nembhard,IND,6.2,13.9,3.5,4.3,1.8,17.6,2.5,7.1,1.0,0.1,2.3
116,Kelly Oubre Jr.,PHI,5.4,11.3,2.1,2.7,1.6,14.5,5.0,1.2,1.1,0.8,1.4
117,Jaylon Tyson,CLE,5.0,9.6,1.0,1.4,1.9,12.8,5.3,1.9,1.0,0.5,1.3
118,Ayo Dosunmu,CHI,5.3,10.3,2.0,2.3,1.8,14.5,2.7,3.5,0.7,0.3,1.3
119,Jay Huff,IND,2.9,6.6,1.0,1.2,1.3,8.1,3.7,1.3,0.4,2.2,0.8
120,CJ McCollum,ATL,6.9,15.1,2.3,2.9,2.7,18.8,3.5,3.6,0.7,0.3,1.7
121,Devin Vassell,SA,5.3,12.4,1.8,2.1,2.7,15.0,4.0,2.4,0.9,0.5,0.9
122,Peyton Watson,DEN,4.7,9.3,2.3,3.1,1.3,13.0,4.9,1.6,1.1,1.0,1.6
123,Paolo Banchero,ORL,7.1,15.6,5.8,7.7,0.9,20.8,8.7,4.8,0.6,0.7,2.8
124,Russell Westbrook,SAC,5.3,12.7,2.0,2.9,1.8,14.5,6.5,6.8,1.4,0.2,3.3
125,Bennedict Mathurin,IND,5.6,13.2,4.4,5.0,2.2,17.8,5.5,2.2,0.7,0.2,2.4
126,Wendell Carter Jr.,ORL,4.4,8.6,2.5,3.3,1.2,12.4,7.7,2.1,0.7,0.7,1.3
127,Jusuf Nurkic,UTA,4.2,8.2,1.5,2.8,0.6,10.4,9.8,4.4,1.4,0.4,2.5
128,Royce O'Neale,PHO,3.6,8.4,0.2,0.3,2.9,10.3,5.1,2.8,1.2,0.3,1.4
129,Santi Aldama,MEM,5.3,11.3,1.8,2.6,1.6,14.0,6.7,3.1,0.9,0.7,1.3
130,Daniel Gafford,DAL,3.1,4.9,1.8,2.3,0.0,7.9,6.4,0.9,0.8,1.4,1.4
131,Stephon Castle,SA,5.9,12.7,4.4,6.1,1.0,17.3,5.0,6.9,1.3,0.3,3.6
132,Tari Eason,HOU,4.5,9.5,0.8,1.2,2.1,12.0,6.0,1.6,1.1,0.6,1.6
133,Shaedon Sharpe,POR,8.1,18.1,3.4,4.3,2.0,21.5,4.4,2.6,1.5,0.1,2.9
134,Collin Sexton,CHA,5.1,10.5,3.7,4.3,1.3,15.2,2.1,4.1,0.8,0.2,2.3
135,Anthony Black,ORL,5.6,12.3,2.7,3.8,1.5,15.4,4.1,3.8,1.3,0.7,2.4
136,Obi Toppin,IND,5.0,12.0,3.0,3.0,1.0,14.0,6.7,1.7,1.0,0.0,2.0
137,T.J. McConnell,IND,4.7,8.7,0.4,0.4,0.4,10.2,2.4,4.9,1.2,0.2,1.3
138,Cedric Coward,MEM,4.9,10.5,2.5,3.0,1.4,13.7,6.6,3.0,0.5,0.3,1.7
139,Derrick Jones Jr.,LAC,3.8,6.9,1.4,1.8,1.3,10.4,2.6,1.2,0.8,1.1,0.8
140,Jaime Jaquez Jr.,MIA,6.5,12.3,2.7,3.6,0.4,16.2,5.3,4.6,0.8,0.2,2.2
141,Draymond Green,GS,3.2,7.4,0.9,1.3,1.5,8.7,5.8,5.5,0.9,0.7,2.8
142,Julian Champagnie,SA,3.6,8.6,1.6,1.9,2.3,11.1,6.2,1.5,0.9,0.4,1.1
143,Keldon Johnson,SA,5.1,9.0,2.2,2.8,1.2,13.7,6.5,1.3,0.7,0.1,0.9
144,Matisse Thybulle,POR,1.5,2.5,1.0,1.0,1.0,5.0,1.0,0.8,2.5,0.0,0.3
145,Sandro Mamukelashvili,TOR,4.0,7.7,1.3,1.6,1.3,10.6,5.1,1.9,0.7,0.6,0.8
146,Miles McBride,NY,4.4,9.7,1.1,1.3,3.0,12.9,2.5,2.4,0.8,0.2,0.7
147,RJ Barrett,TOR,7.3,14.7,3.1,4.5,1.9,19.6,5.0,3.7,0.8,0.2,1.6
148,Marcus Smart,LAL,3.1,7.9,1.6,1.7,1.6,9.4,3.1,3.0,1.4,0.4,1.9
149,Jordan Poole,NO,4.6,12.8,3.6,3.9,2.5,15.3,1.7,3.4,0.7,0.4,1.9
150,Max Christie,DAL,4.2,8.7,1.5,1.8,2.4,12.3,3.4,2.1,0.5,0.4,1.1
151,Cason Wallace,OKC,2.8,6.9,0.4,0.5,1.4,7.5,3.1,2.1,2.2,0.2,0.9
152,Bilal Coulibaly,WAS,3.3,8.6,2.7,3.6,1.0,10.3,4.8,2.7,1.5,1.0,1.7
153,Dereck Lively II,DAL,1.6,2.6,1.1,1.4,0.0,4.3,5.3,1.9,0.6,1.6,1.4
154,Goga Bitadze,ORL,2.4,3.5,1.0,1.4,0.1,5.9,5.1,1.3,0.8,1.2,0.6
155,Saddiq Bey,NO,5.4,12.3,2.6,3.2,1.7,15.1,5.9,2.3,0.9,0.1,0.6
156,Ausar Thompson,DET,4.6,9.0,1.9,3.4,0.2,11.2,5.8,2.6,1.5,0.9,1.6
157,Naji Marshall,DAL,4.8,9.1,2.8,3.6,0.9,13.4,4.6,2.6,1.0,0.1,1.2
158,Coby White,CHI,6.0,13.3,4.4,5.6,2.1,18.6,3.4,4.5,0.7,0.0,3.0
159,Aaron Nesmith,IND,4.7,12.5,2.4,2.9,2.8,14.6,5.1,2.1,0.7,0.6,1.2
160,Toumani Camara,POR,4.6,11.0,1.3,1.8,2.6,13.2,5.2,2.7,1.0,0.4,2.1
161,Brandin Podziemski,GS,4.2,9.2,1.7,2.3,1.8,11.9,4.5,3.3,1.0,0.2,1.4
162,Robert Williams III,POR,2.5,3.6,0.5,0.7,0.0,5.5,6.0,1.0,0.6,1.2,0.5
163,Tobias Harris,DET,4.8,10.6,2.4,2.9,1.4,13.4,4.6,2.5,0.7,0.3,1.0
164,Al Horford,GS,2.4,6.3,0.5,0.5,1.6,6.9,4.8,1.8,0.8,1.0,1.0
165,Vit Krejci,ATL,3.5,7.3,0.6,0.8,2.6,10.2,2.3,1.6,0.9,0.4,0.8
166,Kris Dunn,LAC,3.1,6.3,0.8,1.0,1.2,8.2,2.9,3.1,1.5,0.2,1.3
167,Jakob Poeltl,TOR,4.2,6.0,1.3,2.2,0.0,9.7,7.7,2.1,0.8,0.5,1.6
168,Egor Demin,BKN,3.6,9.0,0.9,1.0,2.4,10.5,3.3,3.5,1.0,0.3,1.8
169,Kevin Huerter,CHI,4.5,9.8,1.1,1.5,1.6,11.8,3.8,2.5,0.8,0.6,1.2
170,Davion Mitchell,MIA,3.6,7.8,0.7,1.1,1.1,9.0,2.4,7.3,1.2,0.1,1.7
171,Moussa Diabate,CHA,3.0,4.8,2.0,3.0,0.0,8.0,8.3,1.4,0.8,0.9,0.8
172,Dennis Schroder,SAC,4.5,10.8,2.6,3.2,1.5,13.0,3.3,5.7,0.8,0.2,1.9
173,Jake LaRavia,LAL,3.6,7.6,1.5,2.0,1.2,9.8,4.3,1.9,1.4,0.4,1.1
174,Bobby Portis,MIL,5.1,10.6,0.8,1.0,1.9,12.9,6.6,1.3,0.5,0.2,1.1
175,Jalen Smith,CHI,3.3,7.1,1.1,1.4,1.3,9.0,6.4,1.3,0.4,0.9,0.9
176,Herbert Jones,NO,3.5,8.8,1.1,1.4,1.4,9.5,3.7,2.3,1.7,0.3,1.3
177,De'Andre Hunter,CLE,4.8,11.2,3.0,3.4,1.7,14.3,4.5,2.1,0.7,0.1,1.5
178,Dominick Barlow,PHI,3.4,6.2,1.3,1.7,0.4,8.5,5.2,1.5,0.8,0.7,1.0
179,Marvin Bagley III,WAS,4.0,6.5,1.7,2.3,0.2,10.0,5.5,1.5,0.5,0.7,1.1
180,Duncan Robinson,DET,3.9,9.0,1.2,1.5,2.8,11.8,2.8,1.9,0.8,0.3,0.7
181,Kyle Kuzma,MIL,4.9,9.4,2.3,3.0,0.8,12.8,4.8,2.3,0.7,0.5,1.7
182,Tre Johnson,WAS,4.4,9.7,1.5,1.7,2.0,12.3,2.9,1.8,0.7,0.3,1.6
183,Moses Moody,GS,3.5,8.6,1.4,1.6,2.1,10.4,3.2,1.5,1.0,0.6,1.0
184,Cameron Johnson,DEN,4.0,8.8,1.7,2.1,1.9,11.7,3.6,2.4,0.6,0.3,1.0
185,Andre Drummond,PHI,2.8,5.5,1.0,1.6,0.5,7.3,8.9,0.8,0.6,0.9,0.8
186,Noah Clowney,BKN,3.9,10.0,3.1,3.9,2.1,13.1,3.9,1.9,0.7,0.8,1.8
187,Micah Potter,IND,2.6,4.8,2.1,2.2,1.6,8.8,3.7,1.4,0.2,0.3,0.9
188,Jeremiah Fears,NO,5.5,12.5,2.4,3.1,1.1,14.4,3.6,3.2,1.3,0.2,2.5
189,Tim Hardaway Jr.,DEN,4.5,9.9,1.6,1.9,2.8,13.5,2.3,1.4,0.4,0.1,0.4
190,Jordan Goodwin,PHO,3.5,8.7,0.6,0.8,1.6,9.3,4.6,2.2,1.4,0.2,1.1
191,Harrison Barnes,SA,3.9,8.8,1.7,2.0,1.9,11.4,3.2,2.2,0.8,0.1,1.0
192,De'Anthony Melton,GS,3.3,8.3,1.9,2.3,1.3,9.7,2.4,1.7,1.6,0.5,1.4
193,Rui Hachimura,LAL,5.0,9.5,1.0,1.3,1.8,12.7,3.8,0.9,0.6,0.2,0.9
194,Terance Mann,BKN,2.9,6.5,1.4,1.6,0.8,8.0,3.5,3.8,0.8,0.3,1.0
195,Mitchell Robinson,NY,1.9,2.9,0.6,1.6,0.0,4.5,8.8,1.1,0.8,1.1,0.7
196,Vince Williams Jr.,MEM,2.7,7.5,1.1,1.4,1.4,7.9,4.3,4.9,0.8,0.5,2.0
197,Kyle Anderson,UTA,3.0,6.2,1.5,2.0,0.1,7.6,3.5,2.8,1.5,0.4,1.0
198,Alex Caruso,OKC,2.2,5.2,0.7,0.8,1.0,6.0,3.0,2.1,1.4,0.4,0.9
199,Jordan Walsh,BOS,2.4,4.2,0.8,0.9,0.8,6.3,4.5,0.9,0.9,0.5,0.5
200,AJ Green,MIL,3.3,7.6,0.7,0.8,2.9,10.2,2.6,2.0,0.7,0.1,0.9
201,Luguentz Dort,OKC,2.9,7.6,0.6,0.7,1.9,8.4,3.6,1.1,1.0,0.6,0.6
202,Jock Landale,MEM,4.3,8.3,1.3,2.0,1.1,11.0,6.2,1.7,0.5,0.5,1.0
203,Dru Smith,MIA,2.2,5.1,1.3,1.6,0.7,6.4,2.4,2.6,1.5,0.3,0.9
204,Anfernee Simons,BOS,4.7,10.8,1.4,1.6,2.6,13.4,2.3,2.5,0.4,0.1,1.1
205,Maxime Raynaud,SAC,4.4,7.9,1.4,1.9,0.2,10.4,6.5,1.1,0.4,0.6,1.0
206,Cam Thomas,BKN,6.3,14.7,5.1,5.9,1.9,19.6,1.8,2.4,0.3,0.1,2.1
207,Craig Porter Jr.,CLE,2.0,4.1,0.4,0.6,0.5,4.9,3.7,2.9,1.0,0.7,0.8
208,Isaiah Jackson,IND,2.9,4.9,1.6,2.1,0.0,7.3,5.9,0.8,0.7,0.8,1.1
209,Seth Curry,GS,3.0,4.5,0.0,0.0,1.0,7.0,2.0,1.5,1.0,0.0,0.0
210,Aaron Wiggins,OKC,4.0,8.8,0.7,1.0,1.8,10.4,3.1,1.7,0.6,0.7,1.1
211,Ziaire Williams,BKN,2.9,7.0,1.8,2.1,1.6,9.1,2.4,0.7,1.1,0.5,1.0
212,Jalen Green,PHO,5.5,11.5,1.5,2.5,3.0,15.5,2.0,2.0,1.0,0.0,1.0
213,Day'Ron Sharpe,BKN,2.9,4.7,1.6,2.5,0.2,7.5,5.8,2.4,1.0,0.5,1.6
214,Brandon Williams,DAL,4.1,9.4,2.9,3.6,0.5,11.5,2.8,3.8,1.2,0.2,1.9
215,Ron Holland II,DET,3.1,7.5,1.6,1.9,0.7,8.4,4.2,1.4,1.4,0.4,1.3
216,Ryan Dunn,PHO,2.7,6.1,0.6,0.8,0.8,6.8,4.8,1.8,1.1,0.5,1.2
217,Jose Alvarado,NO,2.9,6.8,0.5,0.7,1.6,7.9,2.8,3.3,1.0,0.1,1.3
218,Luke Kennard,ATL,2.6,5.1,0.8,0.9,1.5,7.5,1.9,2.3,0.8,0.1,0.8
219,Malik Monk,SAC,4.1,9.6,1.4,1.7,1.7,11.3,2.0,2.2,0.8,0.4,1.3
220,Zaccharie Risacher,ATL,4.3,9.4,0.9,1.5,1.6,11.2,3.3,1.4,0.9,0.5,0.9
221,Luka Garza,BOS,2.7,4.4,1.4,1.8,0.7,7.5,4.3,0.9,0.4,0.5,0.4
222,Javonte Green,DET,2.5,5.6,1.2,1.6,1.1,7.2,2.8,0.8,1.4,0.4,0.7
223,Isaiah Joe,OKC,2.9,6.9,1.6,1.7,2.2,9.7,2.5,1.4,0.5,0.2,0.7
224,Khris Middleton,WAS,3.6,8.1,1.7,2.1,0.8,9.6,4.0,3.1,0.8,0.3,1.6
225,Quinten Post,GS,3.0,6.9,0.5,0.6,1.5,8.1,3.9,1.5,0.5,0.6,0.8
226,Kentavious Caldwell-Pope,MEM,2.9,7.0,1.4,1.5,1.2,8.4,2.4,3.1,0.8,0.2,1.2
227,Dylan Cardwell,SAC,1.5,2.9,1.0,1.8,0.0,4.1,5.5,0.9,0.8,1.6,0.7
228,Lonzo Ball,CLE,1.7,5.5,0.5,0.7,1.2,5.0,4.1,4.4,1.3,0.3,1.6
229,Zach Collins,CHI,3.7,6.4,1.4,2.0,0.9,9.7,5.6,1.5,0.2,0.4,1.0
230,Josh Minott,BOS,2.3,4.6,0.7,0.9,1.1,6.3,4.0,1.1,0.8,0.4,0.6
231,Trendon Watford,PHI,3.1,5.9,1.6,2.0,0.5,8.3,4.3,3.5,0.4,0.2,1.4
232,Justin Champagnie,WAS,2.6,5.2,1.0,1.4,0.6,6.7,5.5,1.1,0.7,0.6,0.5
233,Tristan da Silva,ORL,3.6,8.1,0.8,0.9,1.6,9.6,3.7,1.2,0.8,0.2,0.9
234,Bub Carrington,WAS,3.3,8.2,0.9,1.3,2.0,9.5,3.8,4.4,0.5,0.2,2.2
235,Isaiah Collier,UTA,3.1,6.1,1.9,2.9,0.4,8.6,2.3,6.6,0.7,0.4,2.3
236,Will Richard,GS,2.7,5.2,1.0,1.2,1.2,7.5,2.7,1.1,1.0,0.1,0.7
